,Mileage,Rating,Rating-Count,Year,Price,Name,Status,model_details,Class,Version2,Version1
253,20132,4.9,2206,2020,44000.0,Volvo,Great, Volvo XC90 T6 Momentum 6 Passenger,Passenger,6,Momentum
254,26031,4.7,879,2020,44990.0,Ford,Good, Ford F-150 XLT,XLT,F-150,Ford
255,13765,4.4,294,2020,64350.0,BMW,Great, BMW M550 i xDrive,xDrive,i,M550
256,12223,3.6,492,2020,62898.0,BMW,Great, BMW 740 i xDrive,xDrive,i,740
257,26613,4.8,1578,2021,46000.0,Toyota,Good, Toyota Highlander Platinum,Platinum,Highlander,Toyota
258,17350,4.8,796,2021,41546.0,Toyota,Good, Toyota Avalon XSE Nightshade,Nightshade,XSE,Avalon
259,32914,2.7,184,2020,63990.0,BMW,Great, BMW M550 i xDrive,xDrive,i,M550
260,23829,4.3,433,2020,44888.0,Volvo,Good, Volvo S90 T6 R-Design,R-Design,T6,S90
261,33382,4.9,394,2020,81200.0,BMW,Great, BMW M850 Gran Coupe i xDrive,xDrive,i,Coupe
262,28669,4.7,153,2020,70890.0,Porsche,Great, Porsche Cayenne Base,Base,Cayenne,Porsche
263,17824,3.5,31,2020,52592.0,Ford,Good, Ford Expedition XLT,XLT,Expedition,Ford
264,30937,3.5,204,2022,52975.0,Kia,Good, Kia Carnival SX Prestige,Prestige,SX,Carnival
265,20433,4.5,1294,2019,82950.0,Cadillac,Great,9 Cadillac CT6-V 4.2L Blackwing Twin Turbo,Turbo,Twin,Blackwing
266,23152,2.3,64,2021,114999.0,Cadillac,Good, Cadillac Escalade ESV Sport,Sport,ESV,Escalade
267,3399,4.1,57,2022,34988.0,Cadillac,Unknown, Cadillac CT4 Luxury,Luxury,CT4,Cadillac
268,19445,2.3,64,2021,114999.0,Cadillac,Good, Cadillac Escalade ESV Premium Luxury Platinum,Platinum,Luxury,Premium
269,11962,4.5,2456,2021,35867.0,Toyota,Good, Toyota Highlander L,L,Highlander,Toyota
270,9478,4.7,57,2022,42000.0,INFINITI,Good, INFINITI QX50 Luxe,Luxe,QX50,INFINITI
271,1644,3.5,594,2022,71986.0,GMC,Good, GMC Sierra 1500 Denali,Denali,1500,Sierra
272,37740,4.7,1318,2019,30506.0,Volkswagen,Great,9 Volkswagen Arteon 2.0T SEL,SEL,2.0T,Arteon
273,64067,4.2,629,2018,28500.0,GMC,Good, GMC Canyon SLE,SLE,Canyon,GMC
274,16456,4.9,3038,2020,98981.0,Porsche,Great, Porsche Panamera E-Hybrid 4,4,E-Hybrid,Panamera
275,16500,4.6,108,2021,38990.0,GMC,Great, GMC Canyon AT4 w/Leather,w/Leather,AT4,Canyon
276,19454,4.8,438,2021,41995.0,Chevrolet,Good, Chevrolet Traverse RS,RS,Traverse,Chevrolet
277,4506,4.6,2412,2022,44700.0,Volkswagen,Good, Volkswagen Atlas Cross Sport 2.0T SEL,SEL,2.0T,Sport
278,25701,4.9,171,2019,35500.0,GMC,Good,9 GMC Canyon SLE,SLE,Canyon,GMC
279,42298,4.1,1534,2020,29000.0,Kia,Unknown, Kia Stinger GT-Line,GT-Line,Stinger,Kia
280,60124,2.7,173,2019,24324.0,Ford,Great,9 Ford Flex Limited,Limited,Flex,Ford
281,43380,4.3,433,2020,41900.0,Volvo,Fair, Volvo V60 Cross Country T5,T5,Country,Cross
282,67747,4.5,60,2020,26990.0,Chrysler,Great, Chrysler Pacifica Touring-L,Touring-L,Pacifica,Chrysler
283,5740,4.7,612,2022,55500.0,Jeep,Great, Jeep Grand Cherokee L Overland,Overland,L,Cherokee
284,27811,4.7,966,2020,25939.0,Volkswagen,Fair, Volkswagen Passat 2.0T R-Line,R-Line,2.0T,Passat
285,33698,4.3,218,2019,25567.0,Acura,Great,9 Acura ILX Premium Package,Package,Premium,ILX
286,35322,4.0,865,2021,50000.0,Ford,Great, Ford Expedition XLT,XLT,Expedition,Ford
287,10140,4.4,310,2022,124995.0,Porsche,Great, Porsche Taycan Cross Turismo 4,4,Turismo,Cross
288,65958,4.9,1121,2017,27599.0,Honda,Great,7 Honda Pilot EX-L,EX-L,Pilot,Honda
289,21978,4.8,600,2020,34988.0,BMW,Good, BMW 330 i,i,330,BMW
290,2998,3.1,267,2022,61996.0,Nissan,Good, Nissan Armada Platinum,Platinum,Armada,Nissan
291,8814,3.8,718,2020,23681.0,Honda,Good, Honda Fit EX,EX,Fit,Honda
292,7864,5.0,283,2022,129990.0,Porsche,Good, Porsche Taycan Cross Turismo 4,4,Turismo,Cross
293,39045,4.6,108,2021,33990.0,GMC,Great, GMC Canyon Elevation,Elevation,Canyon,GMC
294,26717,4.5,1225,2019,43385.0,BMW,Great,9 BMW 640 Gran Turismo i xDrive,xDrive,i,Turismo
295,9043,3.7,397,2022,39447.0,Volkswagen,Good, Volkswagen Atlas Cross Sport 2.0T SE w/Technology,w/Technology,SE,2.0T
296,17882,4.9,2021,2022,39677.0,Kia,Good, Kia Carnival LXS,LXS,Carnival,Kia
297,47575,4.9,280,2020,67995.0,Cadillac,Great, Cadillac Escalade Platinum,Platinum,Escalade,Cadillac
298,16112,4.9,479,2020,38500.0,Volvo,Great, Volvo XC40 T4 Inscription,Inscription,T4,XC40
299,2272,3.6,115,2021,30995.0,Toyota,Fair, Toyota Camry SE,SE,Camry,Toyota
300,20460,4.6,350,2021,37791.0,Volkswagen,Great, Volkswagen Atlas 3.6 V6 SE w/ Technology,Technology,w/,SE
301,1179,4.3,86,2022,79992.0,Porsche,Great, Porsche Cayenne Base,Base,Cayenne,Porsche
302,26601,4.6,466,2020,33970.0,Volvo,Good, Volvo S60 T5 Momentum,Momentum,T5,S60
303,25449,4.6,846,2019,38497.0,BMW,Good,9 BMW X3 sDrive30i,sDrive30i,X3,BMW
304,43323,3.1,206,2020,26900.0,Toyota,Good, Toyota Corolla Hatchback XSE,XSE,Hatchback,Corolla
305,31394,4.9,156,2020,30500.0,Subaru,Good, Subaru Legacy ,Legacy,Subaru,Subaru
306,36748,4.9,1666,2019,30679.0,Toyota,Great,9 Toyota Tacoma SR5,SR5,Tacoma,Toyota
307,22021,2.6,210,2020,45990.0,Ford,Good, Ford F-150 XLT,XLT,F-150,Ford
308,34217,4.9,523,2021,29650.0,Honda,Great, Honda Accord Sport 1.5T,1.5T,Sport,Accord
309,4171,4.9,1190,2022,73500.0,Ford,Unknown, Ford Expedition Max Limited,Limited,Max,Expedition
310,26071,4.4,73,2019,33682.0,BMW,Good,9 BMW i3 120Ah w/Range Extender,Extender,w/Range,120Ah
311,42830,5.0,311,2019,45903.0,INFINITI,Great,9 INFINITI QX80 Luxe,Luxe,QX80,INFINITI
312,41363,4.9,850,2021,48700.0,Nissan,Good, Nissan Armada SL,SL,Armada,Nissan
313,53951,4.0,1458,2019,50985.0,GMC,Great,9 GMC Yukon Denali,Denali,Yukon,GMC
314,12392,3.7,1682,2022,46962.0,Volvo,Great, Volvo XC60 B5 Momentum,Momentum,B5,XC60
315,28558,4.8,35,2018,79991.0,Porsche,Great, Porsche Panamera 4S,4S,Panamera,Porsche
316,18496,4.5,854,2022,51382.0,Kia,Great, Kia Carnival SX,SX,Carnival,Kia
317,23109,4.5,1027,2019,69981.0,BMW,Unknown,9 BMW M850 i xDrive,xDrive,i,M850
318,38540,3.3,285,2017,44509.0,Ford,Good,7 Ford Transit-350 XLT,XLT,Transit-350,Ford
319,17604,4.3,961,2020,50997.0,Toyota,Good, Toyota Tundra Limited,Limited,Tundra,Toyota
320,10495,4.1,959,2022,77462.0,BMW,Good, BMW X3 M AWD,AWD,M,X3
321,61725,4.6,583,2020,30900.0,INFINITI,Unknown, INFINITI Q60 3.0t LUXE,LUXE,3.0t,Q60
322,22165,4.6,870,2021,21000.0,Kia,Unknown, Kia K5 LX,LX,K5,Kia
323,41826,4.9,2206,2020,41900.0,Volvo,Great, Volvo XC90 T6 Momentum 7 Passenger,Passenger,7,Momentum
324,30585,4.6,1182,2020,32003.0,Kia,Good, Kia Cadenza Limited,Limited,Cadenza,Kia
325,21962,3.7,1712,2021,34944.0,Volkswagen,Good, Volkswagen Arteon 2.0T SEL R-Line,R-Line,SEL,2.0T
326,4689,4.7,661,2022,76777.0,RAM,Good, RAM 3500 Laramie,Laramie,3500,RAM
327,31275,4.9,835,2020,47900.0,Volvo,Great, Volvo XC90 T5 Momentum,Momentum,T5,XC90
328,71088,4.7,393,2017,31999.0,Honda,Good,7 Honda Pilot Elite,Elite,Pilot,Honda
329,53272,2.7,184,2019,41990.0,BMW,Good,9 BMW 440 i,i,440,BMW
330,21903,4.8,3304,2020,81995.0,BMW,Unknown, BMW X6 M50i,M50i,X6,BMW
331,61549,4.0,502,2020,52990.0,Ford,Good, Ford Expedition Max Limited,Limited,Max,Expedition
332,45174,4.8,3412,2018,28654.0,Subaru,Good, Subaru Crosstrek 2.0i Limited,Limited,2.0i,Crosstrek
333,18179,4.9,1608,2019,43287.0,Volvo,Good,9 Volvo S90 T6 Inscription,Inscription,T6,S90
334,2313,2.5,33,2022,36367.0,Nissan,Good, Nissan Murano SV,SV,Murano,Nissan
335,6459,4.0,1525,2021,41995.0,RAM,Fair, RAM 1500 Classic Tradesman,Tradesman,Classic,1500
336,15411,3.5,431,2022,115900.0,Cadillac,Great, Cadillac Escalade Sport Platinum,Platinum,Sport,Escalade
337,5181,3.8,579,2022,27942.0,Acura,Great, Acura ILX Base,Base,ILX,Acura
338,4442,3.0,133,2021,46000.0,Cadillac,Good, Cadillac CT5 Premium Luxury AWD,AWD,Luxury,Premium
339,13044,4.5,365,2019,43995.0,BMW,Good,9 BMW 540 i,i,540,BMW
340,11737,4.3,534,2022,42698.0,Nissan,Good, Nissan Pathfinder Platinum,Platinum,Pathfinder,Nissan
341,28081,4.5,365,2019,44745.0,BMW,Good,9 BMW 540 i,i,540,BMW
342,4886,4.9,1608,2022,64998.0,Volvo,Good, Volvo S90 Recharge Plug-In Hybrid T8 Inscription,Inscription,T8,Hybrid
343,1960,4.8,228,2022,59490.0,Volvo,Fair, Volvo XC60 Recharge Plug-In Hybrid T8 Inscription Expression Extended Range,Range,Extended,Expression
344,32806,4.5,162,2019,60995.0,Porsche,Good,9 Porsche 718 Cayman Base,Base,Cayman,718
345,19881,4.9,2255,2021,106995.0,Cadillac,Great, Cadillac Escalade Sport Platinum,Platinum,Sport,Escalade
346,30840,3.4,883,2022,37998.0,Nissan,Unknown, Nissan Pathfinder SL,SL,Pathfinder,Nissan
347,5486,4.7,616,2019,48999.0,BMW,Good,9 BMW Z4 sDrive30i,sDrive30i,Z4,BMW
348,29745,4.9,790,2021,34290.0,GMC,Good, GMC Canyon Elevation,Elevation,Canyon,GMC
349,2426,4.8,167,2022,68700.0,Volvo,Good, Volvo XC60 Recharge Plug-In Hybrid T8 R-Design Extended Range,Range,Extended,R-Design
350,29939,4.2,1556,2020,28995.0,RAM,Great, RAM 1500 Classic Tradesman,Tradesman,Classic,1500
351,15551,4.5,577,2021,38800.0,Volkswagen,Great, Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,w/Technology,SE,V6
352,26527,3.8,81,2020,33704.0,Kia,Great, Kia Stinger GT-Line,GT-Line,Stinger,Kia
353,3395,4.8,923,2022,30999.0,Nissan,Good, Nissan Rogue SV,SV,Rogue,Nissan
354,13457,4.3,433,2022,71964.0,Volvo,Good, Volvo XC90 Recharge Plug-In Hybrid T8 R-Design 7 Passenger,Passenger,7,R-Design
355,11443,4.9,1145,2019,41998.0,Honda,Good,9 Honda Civic Type R Touring,Touring,R,Type
356,35500,4.4,244,2021,42434.0,Cadillac,Good, Cadillac XT5 Premium Luxury,Luxury,Premium,XT5
357,71993,4.3,362,2020,26999.0,Chrysler,Great, Chrysler Pacifica Touring-L,Touring-L,Pacifica,Chrysler
358,5741,3.5,121,2022,42699.0,Volkswagen,Good, Volkswagen Atlas 3.6L SE w/Technology,w/Technology,SE,3.6L
359,16449,4.9,195,2019,44000.0,INFINITI,Good,9 INFINITI Q70L 3.7X LUXE,LUXE,3.7X,Q70L
360,29720,4.6,257,2019,48999.0,BMW,Great,9 BMW X5 xDrive40i,xDrive40i,X5,BMW
361,5174,4.9,2126,2021,38395.0,Honda,Good, Honda Passport EX-L,EX-L,Passport,Honda
362,43754,3.1,24,2019,51577.0,Cadillac,Great,9 Cadillac Escalade Standard,Standard,Escalade,Cadillac
363,29323,4.8,600,2019,31988.0,BMW,Great,9 BMW 330 i,i,330,BMW
364,20351,4.8,600,2020,34988.0,BMW,Great, BMW 330 i,i,330,BMW
365,12070,4.9,3522,2022,45977.0,BMW,Good, BMW 430 Gran Coupe i,i,Coupe,Gran
366,20304,4.8,1839,2021,52950.0,Kia,Good, Kia Telluride SX,SX,Telluride,Kia
367,20838,3.8,24,2020,48795.0,Chevrolet,Fair, Chevrolet Colorado ZR,ZR,Colorado,Chevrolet
368,4286,4.4,1494,2021,217576.0,Mercedes-Benz,Unknown, Mercedes-Benz Maybach S 580 4MATIC,4MATIC,580,S
369,23912,4.1,235,2020,39999.0,Cadillac,Good, Cadillac CT4 Premium Luxury,Luxury,Premium,CT4
370,33886,4.9,2846,2020,37413.0,Cadillac,Good, Cadillac CT5 Premium Luxury RWD,RWD,Luxury,Premium
371,17886,4.6,3493,2021,36995.0,Volkswagen,Great, Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,w/Technology,SE,V6
372,1435,4.1,1267,2022,86895.0,GMC,Great, GMC Yukon XL Denali,Denali,XL,Yukon
373,12974,3.5,204,2022,37000.0,Kia,Great, Kia Carnival LX,LX,Carnival,Kia
374,12720,4.3,86,2021,89591.0,Porsche,Great, Porsche Cayenne S,S,Cayenne,Porsche
375,25459,4.3,2764,2020,34988.0,RAM,Good, RAM 1500 Classic SLT,SLT,Classic,1500
376,3245,4.7,728,2022,127948.0,BMW,Great, BMW M8 Competition Gran Coupe,Coupe,Gran,Competition
377,5272,4.2,532,2022,38979.0,Toyota,Good, Toyota RAV4 Hybrid XLE,XLE,Hybrid,RAV4
378,6386,4.7,604,2022,48991.0,Volkswagen,Good, Volkswagen Atlas 3.6 V6 SEL R-Line,R-Line,SEL,V6
379,9306,3.1,966,2020,41991.0,Toyota,Good, Toyota Highlander XLE,XLE,Highlander,Toyota
380,40606,4.9,2255,2021,89995.0,Cadillac,Great, Cadillac Escalade Premium Luxury,Luxury,Premium,Escalade
381,10855,4.2,62,2020,36184.0,BMW,Good, BMW X1 xDrive28i,xDrive28i,X1,BMW
382,28322,4.1,959,2019,30462.0,BMW,Great,9 BMW X2 sDrive28i,sDrive28i,X2,BMW
383,27948,4.9,1631,2021,62998.0,Volvo,Good, Volvo S90 Recharge Plug-In Hybrid T8 Inscription,Inscription,T8,Hybrid
384,10870,4.7,367,2022,50399.0,Jeep,Good, Jeep Grand Cherokee L Limited,Limited,L,Cherokee
385,2769,4.7,308,2021,53991.0,Dodge,Good, Dodge Challenger R/T Scat Pack,Pack,Scat,R/T
386,12499,4.8,550,2020,43631.0,Cadillac,Great, Cadillac CT5 Sport AWD,AWD,Sport,CT5
387,12431,4.7,1929,2021,42999.0,INFINITI,Great, INFINITI Q50 3.0t SENSORY,SENSORY,3.0t,Q50
388,16640,2.4,424,2022,46995.0,Jeep,Good, Jeep Grand Cherokee L Limited,Limited,L,Cherokee
389,41639,4.9,394,2020,71914.0,BMW,Great, BMW X6 M50i,M50i,X6,BMW
390,4682,4.8,544,2019,86835.0,BMW,Fair,9 BMW M850 i xDrive,xDrive,i,M850
391,43957,4.6,425,2020,42995.0,INFINITI,Great, INFINITI Q60 RED SPORT 4,4,SPORT,RED
392,24577,2.6,176,2020,33653.0,Dodge,Good, Dodge Durango SXT,SXT,Durango,Dodge
393,3279,4.5,517,2022,33516.0,Volkswagen,Fair, Volkswagen Taos 1.5T SEL,SEL,1.5T,Taos
394,12251,4.6,6824,2022,32941.0,Kia,Good, Kia K5 EX,EX,K5,Kia
395,1460,4.7,1828,2022,48690.0,Nissan,Unknown, Nissan Armada SV,SV,Armada,Nissan
396,13087,4.9,759,2016,123991.0,Porsche,Good,6 Porsche 911 Carrera GTS,GTS,Carrera,911
397,30624,4.4,1334,2020,55431.0,Ford,Good, Ford F-350 XL,XL,F-350,Ford
398,35217,4.6,946,2021,50406.0,Toyota,Good, Toyota Sienna XSE 7 Passenger,Passenger,7,XSE
399,61110,4.7,57,2017,29000.0,INFINITI,Great,7 INFINITI Q70L 3.7X,3.7X,Q70L,INFINITI
400,42714,4.9,1086,2020,32630.0,Buick,Good, Buick Regal Sportback GS,GS,Sportback,Regal
401,20605,4.9,1767,2019,114950.0,Porsche,Great,9 Porsche Panamera GTS,GTS,Panamera,Porsche
402,7791,3.4,89,2018,65995.0,Alfa Romeo,Great, Alfa Romeo 4C Base,Base,4C,Romeo
403,69941,4.6,2828,2019,49991.0,Toyota,Great,9 Toyota Sequoia Platinum,Platinum,Sequoia,Toyota
404,6235,4.7,427,2022,49977.0,Volvo,Good, Volvo XC60 B5 Inscription,Inscription,B5,XC60
405,30124,5.0,1068,2020,20841.0,Subaru,Great, Subaru Impreza Base,Base,Impreza,Subaru
406,36008,3.5,843,2019,46991.0,Nissan,Good,9 Nissan Armada Platinum,Platinum,Armada,Nissan
407,31279,3.4,484,2020,32946.0,GMC,Great, GMC Acadia SLT,SLT,Acadia,GMC
408,19053,4.8,1468,2021,70000.0,Toyota,Good, Toyota Sequoia TRD Pro,Pro,TRD,Sequoia
409,9490,3.3,285,2021,73998.0,Ford,Good, Ford Expedition Max Platinum,Platinum,Max,Expedition
410,22275,4.6,2742,2021,44955.0,Dodge,Great, Dodge Durango Citadel,Citadel,Durango,Dodge
411,20424,4.1,959,2021,66262.0,BMW,Great, BMW X3 M AWD,AWD,M,X3
412,38421,4.1,959,2020,57262.0,BMW,Unknown, BMW X3 M ,M,X3,BMW
413,24165,4.9,4100,2020,52994.0,Jeep,Good, Jeep Grand Cherokee Summit,Summit,Cherokee,Grand
414,14136,4.2,326,2021,43690.0,Toyota,Good, Toyota Avalon TRD,TRD,Avalon,Toyota
415,58075,4.6,460,2017,45815.0,Chevrolet,Great,7 Chevrolet Silverado 2500 LTZ,LTZ,2500,Silverado
416,2621,4.3,577,2022,38995.0,Cadillac,Great, Cadillac XT4 Premium Luxury,Luxury,Premium,XT4
417,22100,4.8,1900,2019,55900.0,Maserati,Great,9 Maserati Quattroporte S,S,Quattroporte,Maserati
418,18213,4.5,50,2022,48324.0,Nissan,Good, Nissan Pathfinder Platinum,Platinum,Pathfinder,Nissan
419,15027,4.6,532,2019,48982.0,INFINITI,Great,9 INFINITI QX80 Luxe,Luxe,QX80,INFINITI
420,12297,2.9,147,2021,38917.0,Acura,Good, Acura TLX Technology,Technology,TLX,Acura
421,13528,4.6,2502,2019,26899.0,Toyota,Good,9 Toyota Corolla Hatchback XSE,XSE,Hatchback,Corolla
422,1617,3.9,458,2022,39860.0,Chevrolet,Fair, Chevrolet Camaro 1LT,1LT,Camaro,Chevrolet
423,41497,4.4,122,2019,26999.0,Nissan,Good,9 Nissan Murano S,S,Murano,Nissan
424,11526,2.3,487,2022,43500.0,Jeep,Great, Jeep Grand Cherokee L Altitude,Altitude,L,Cherokee
425,79510,4.9,1839,2016,38500.0,Toyota,Good,6 Toyota Tundra Platinum,Platinum,Tundra,Toyota
426,37297,4.0,322,2020,35890.0,Volvo,Great, Volvo XC60 T5 Momentum,Momentum,T5,XC60
427,502,4.8,599,2022,40116.0,Honda,Good, Honda Pilot Sport,Sport,Pilot,Honda
428,8037,4.8,640,2022,69999.0,Volvo,Good, Volvo XC60 Recharge Plug-In Hybrid T8 Polestar Engineered Extended Range,Range,Extended,Engineered
429,5161,4.7,372,2022,63495.0,BMW,Great, BMW M440 Gran Coupe i xDrive,xDrive,i,Coupe
430,27250,3.9,366,2021,44299.0,Ford,Fair, Ford Bronco Sport Badlands First Edition,Edition,First,Badlands
431,32877,4.9,120,2020,79363.0,BMW,Unknown, BMW M850 i xDrive,xDrive,i,M850
432,20463,3.2,91,2021,35688.0,Cadillac,Great, Cadillac CT4 Luxury,Luxury,CT4,Cadillac
433,54824,4.5,60,2021,36990.0,Jeep,Great, Jeep Grand Cherokee Limited,Limited,Cherokee,Grand
434,17198,3.1,413,2021,59900.0,Toyota,Fair, Toyota Highlander Hybrid Platinum,Platinum,Hybrid,Highlander
435,29415,4.7,2524,2019,78798.0,BMW,Good,9 BMW M850 i xDrive,xDrive,i,M850
436,17455,4.7,139,2022,46922.0,Nissan,Good, Nissan Pathfinder Platinum,Platinum,Pathfinder,Nissan
437,56233,4.4,9,2019,32433.0,Cadillac,Good,9 Cadillac XT5 Luxury,Luxury,XT5,Cadillac
438,19811,2.5,168,2021,62637.0,Volvo,Great, Volvo XC90 Recharge Plug-In Hybrid T8 Inscription Expression 7 Passenger,Passenger,7,Expression
439,15762,1.9,56,2021,30999.0,Volkswagen,Great, Volkswagen Atlas Cross Sport 2.0T S,S,2.0T,Sport
440,14240,4.4,32,2019,33595.0,Kia,Good,9 Kia Cadenza SX Limited,Limited,SX,Cadenza
441,12668,4.8,2106,2021,76500.0,Ford,Fair, Ford Expedition Max Platinum,Platinum,Max,Expedition
442,7701,4.9,184,2022,34998.0,Honda,Good, Honda Civic Si Base,Base,Si,Civic
443,54510,4.9,225,2018,40491.0,INFINITI,Great, INFINITI QX80 Base,Base,QX80,INFINITI
444,3998,3.5,140,2022,54100.0,Kia,Unknown, Kia EV6 Wind,Wind,EV6,Kia
445,33124,4.9,290,2021,65775.0,BMW,Unknown, BMW X7 xDrive40i,xDrive40i,X7,BMW
446,6845,2.8,77,2022,112995.0,Cadillac,Great, Cadillac Escalade ESV Sport,Sport,ESV,Escalade
447,12968,3.2,75,2021,33488.0,Cadillac,Great, Cadillac CT4 Premium Luxury,Luxury,Premium,CT4
448,8958,4.5,922,2022,45222.0,GMC,Good, GMC Sierra 1500 Limited Elevation,Elevation,Limited,1500
449,6272,4.0,478,2022,57995.0,Cadillac,Good, Cadillac XT6 Premium Luxury AWD,AWD,Luxury,Premium
450,45605,4.6,543,2021,47785.0,Nissan,Great, Nissan Armada SL,SL,Armada,Nissan
451,34284,4.2,74,2020,27992.0,Ford,Good, Ford Transit Connect XLT,XLT,Connect,Transit
452,5444,2.4,442,2021,42490.0,Toyota,Good, Toyota Venza LE,LE,Venza,Toyota
453,3481,4.7,339,2022,55950.0,Toyota,Great, Toyota Tundra Limited,Limited,Tundra,Toyota
454,23417,4.9,357,2019,37490.0,Toyota,Good,9 Toyota Highlander SE,SE,Highlander,Toyota
455,19846,4.7,2113,2019,38290.0,Kia,Great,9 Kia K900 Luxury,Luxury,K900,Kia
456,31777,4.4,179,2019,33599.0,Volkswagen,Great,9 Volkswagen Atlas 3.6 SE w/ Technology,Technology,w/,SE
457,23195,4.5,134,2021,32995.0,Ford,Good, Ford Bronco Sport Big Bend,Bend,Big,Sport
458,15816,4.3,291,2021,41909.0,Volvo,Great, Volvo XC40 T5 Inscription,Inscription,T5,XC40
459,17136,4.4,1116,2019,44000.0,Dodge,Great,9 Dodge Durango R/T,R/T,Durango,Dodge
460,2494,4.4,191,2022,120450.0,Cadillac,Great, Cadillac Escalade Sport,Sport,Escalade,Cadillac
461,3133,3.8,579,2022,31841.0,Acura,Fair, Acura ILX Premium & A-SPEC Packages,Packages,A-SPEC,&
462,25681,4.9,530,2019,33399.0,Subaru,Good,9 Subaru Forester Touring,Touring,Forester,Subaru
463,14055,3.3,343,2022,80942.0,Jeep,Great, Jeep Grand Wagoneer Series I,I,Series,Wagoneer
464,1140,4.9,201,2022,32900.0,GMC,Good, GMC Terrain SLE,SLE,Terrain,GMC
465,29953,4.7,1089,2020,50498.0,Ford,Good, Ford Expedition XLT,XLT,Expedition,Ford
466,41491,4.4,1116,2019,43775.0,Dodge,Good,9 Dodge Durango R/T,R/T,Durango,Dodge
467,15125,4.7,449,2021,34000.0,Dodge,Good, Dodge Charger GT,GT,Charger,Dodge
468,9495,4.8,120,2021,38978.0,GMC,Good, GMC Canyon Elevation,Elevation,Canyon,GMC
469,45760,4.8,369,2019,36791.0,Toyota,Fair,9 Toyota Avalon Hybrid Limited,Limited,Hybrid,Avalon
470,8348,3.5,525,2022,42995.0,Ford,Good, Ford Bronco Sport Badlands,Badlands,Sport,Bronco
471,23682,4.3,458,2019,31885.0,BMW,Great,9 BMW 430 Gran Coupe i xDrive,xDrive,i,Coupe
472,8435,4.9,7711,2022,41992.0,Ford,Good, Ford Ranger Lariat,Lariat,Ranger,Ford
473,6000,4.9,1962,2022,27990.0,Volkswagen,Good, Volkswagen Jetta 1.5T SE,SE,1.5T,Jetta
474,5855,4.1,327,2022,54800.0,Kia,Great, Kia EV6 Wind,Wind,EV6,Kia
475,48569,4.8,600,2020,59988.0,BMW,Great, BMW X3 M Competition,Competition,M,X3
476,60432,4.6,138,2020,31500.0,INFINITI,Unknown, INFINITI Q60 3.0t LUXE,LUXE,3.0t,Q60
477,1993,4.7,1723,2020,29950.0,Subaru,Great, Subaru BRZ Limited,Limited,BRZ,Subaru
478,21173,4.9,357,2021,25590.0,Toyota,Good, Toyota C-HR XLE,XLE,C-HR,Toyota
479,33141,4.0,322,2019,30990.0,Volvo,Good,9 Volvo S60 T5,T5,S60,Volvo
480,35299,4.8,1235,2018,32991.0,Volvo,Great, Volvo S90 T5 Momentum,Momentum,T5,S90
481,48750,4.4,1213,2017,28977.0,Toyota,Good,7 Toyota Highlander LE,LE,Highlander,Toyota
482,28286,4.5,328,2021,34778.0,GMC,Fair, GMC Acadia SLE,SLE,Acadia,GMC
483,1818,4.8,1900,2020,629900.0,Ferrari,Good, Ferrari 488 Pista Base,Base,Pista,488
484,44370,4.7,1413,2019,39074.0,BMW,Great,9 BMW 440 Gran Coupe i,i,Coupe,Gran
485,49088,4.7,1929,2019,62499.0,Cadillac,Great,9 Cadillac Escalade Platinum,Platinum,Escalade,Cadillac
486,44271,5.0,66,2019,32995.0,Acura,Great,9 Acura RDX Advance Package,Package,Advance,RDX
487,12755,4.7,657,2021,39299.0,Buick,Good, Buick Envision Avenir,Avenir,Envision,Buick
488,22455,5.0,557,2019,49999.0,Maserati,Good,9 Maserati Ghibli 4DR SDN 3.0L,3.0L,SDN,4DR
489,13641,4.8,719,2022,77995.0,BMW,Good, BMW X3 M AWD,AWD,M,X3
490,33370,4.5,142,2020,44264.0,Ford,Fair, Ford F-150 XL,XL,F-150,Ford
491,40083,3.8,366,2020,23987.0,Jeep,Good, Jeep Renegade Latitude,Latitude,Renegade,Jeep
492,11295,4.9,3522,2022,58577.0,BMW,Great, BMW M340 i xDrive,xDrive,i,M340
493,5677,4.5,475,2021,51707.0,Volvo,Great, Volvo S60 Recharge Plug-In Hybrid T8 Inscription,Inscription,T8,Hybrid
494,2247,4.8,77,2022,81995.0,INFINITI,Fair, INFINITI QX80 SENSORY,SENSORY,QX80,INFINITI
495,12336,4.3,1640,2021,56999.0,Ford,Great, Ford Mustang Mach-E Premium,Premium,Mach-E,Mustang
496,15646,4.8,1241,2021,37871.0,BMW,Good, BMW 228 Gran Coupe i xDrive,xDrive,i,Coupe
497,12245,4.6,698,2020,67000.0,Cadillac,Great, Cadillac Escalade Luxury,Luxury,Escalade,Cadillac
498,4556,4.7,411,2022,257010.0,Porsche,Unknown, Porsche Cayenne Turbo GT,GT,Turbo,Cayenne
499,1596,4.3,1383,2022,77777.0,Ford,Great, Ford Bronco Wildtrak,Wildtrak,Bronco,Ford
500,9477,4.7,441,2022,50931.0,Chevrolet,Good, Chevrolet Silverado 1500 Limited RST,RST,Limited,1500
501,142,4.0,416,2022,77989.0,Toyota,Unknown, Toyota Tundra Hybrid Platinum,Platinum,Hybrid,Tundra
502,27208,3.1,966,2021,36594.0,Toyota,Good, Toyota Venza XLE,XLE,Venza,Toyota
