,Name,Vehicle_details,Mileage,Rating,Rating-Count,Price,Deal-Status,Year,Status
2626,Kia,2022 Kia Stinger GT1,17807 ,2.8,15 ,43617,Great Deal | $3223 under,2022,Great
2627,Honda,2020 Honda Civic LX,26806 ,4.6,820 ,25952,Good Deal,2020,Good
2628,Ford,2022 Ford Bronco Sport Big Bend,5991 ,4.6,2654 ,34000,Great Deal,2022,Great
2629,Ford,2022 Ford F-250 XL,8398 ,3.9,128 ,49890,Good Deal | $1417 under,2022,Good
2630,Chevrolet,2019 Chevrolet Silverado 1500 LD LT,30542 ,3.2,192 ,36995,Good Deal | $732 under,2019,Good
2631,Honda,2022 Honda Odyssey EX-L,16154 ,4.7,415 ,42788,Great Deal | $2185 under,2022,Great
2632,Ford,2020 Ford F-150 XLT,62094 ,4.4,245 ,34990,Great Deal | $4956 under,2020,Great
2633,BMW,2021 BMW X5 M Base,24617 ,4.7,450 ,93980,CPO Warrantied,2021,Unknown
2634,Porsche,2016 Porsche Boxster Spyder,13148 ,4.6,178 ,106995,Good Deal,2016,Good
2635,Ford,2021 Ford Explorer XLT,23581 ,3.3,285 ,39199,Good Deal | $1468 under,2021,Good
2636,RAM,2020 RAM 1500 Big Horn,31239 ,4.6,487 ,36300,Great Deal | $5863 under,2020,Great
2637,GMC,2019 GMC Yukon SLE,60008 ,4.3,1034 ,37895,CPO Warrantied,2019,Unknown
2638,INFINITI,2022 INFINITI QX50 Luxe,3418 ,4.6,162 ,40820,Great Deal | $5410 under,2022,Great
2639,Buick,2020 Buick Encore Preferred,46789 ,4.2,6 ,20898,Great Deal | $2408 under,2020,Great
2640,BMW,2022 BMW M440 i xDrive,4782 ,1.9,26 ,69900,Great Deal | $9422 under,2022,Great
2641,Ford,2019 Ford Explorer SPORT,41491 ,4.5,627 ,37303,CPO Warrantied,2019,Unknown
2642,Nissan,2019 Nissan Maxima 3.5 Platinum,43880 ,4.5,308 ,31250,Great Deal | $2239 under,2019,Great
2643,RAM,2021 RAM 1500 Big Horn,21135 ,2.6,176 ,39517,Great Deal | $3480 under,2021,Great
2644,Chevrolet,2022 Chevrolet Colorado Z71,3254 ,4.5,506 ,37595,Great Deal | $6247 under,2022,Great
2645,Toyota,2019 Toyota Highlander XLE,33842 ,4.3,960 ,38926,Good Deal | $1156 under,2019,Good
2646,GMC,2019 GMC Sierra 1500 Denali,31078 ,4.9,1004 ,51020,Great Deal | $5336 under,2019,Great
2647,Porsche,2022 Porsche 911 ,1108 ,4.1,254 ,226988,Fair Deal,2022,Fair
2648,BMW,2021 BMW M440 i xDrive,20524 ,3.7,63 ,57987,Good Deal,2021,Good
2649,Ford,2020 Ford F-150 XLT,51730 ,4.4,245 ,34490,Great Deal | $4687 under,2020,Great
2650,Porsche,2022 Porsche 911 GT3,1467 ,4.9,143 ,299988,Good Deal | $6569 under,2022,Good
2651,Honda,2020 Honda Civic Si Base,34484 ,4.8,2699 ,24000,Great Deal | $3546 under,2020,Great
2652,Kia,2022 Kia K5 GT-Line,24132 ,3.4,133 ,30800,CPO Warrantied,2022,Unknown
2653,Cadillac,2020 Cadillac XT6 Premium Luxury AWD,43971 ,4.9,724 ,42661,Great Deal | $5531 under,2020,Great
2654,Nissan,2022 Nissan Pathfinder SL,5203 ,4.6,3399 ,42888,Good Deal | $381 under,2022,Good
2655,Jeep,2022 Jeep Wagoneer Series III,6833 ,Nan,17 ,75968,Good Deal | $2937 under,2022,Good
2656,Chevrolet,2017 Chevrolet Tahoe Premier,69702 ,4.7,973 ,42995,Great Deal | $2310 under,2017,Great
2657,GMC,2022 GMC Sierra 1500 Limited SLT,1384 ,4.3,141 ,58400,Good Deal,2022,Good
2658,GMC,2022 GMC Sierra 1500 Limited SLT,2465 ,3.4,87 ,53900,Good Deal,2022,Good
2659,Rolls-Royce,2021 Rolls-Royce Ghost ,6330 ,4.6,161 ,365998,Good Deal | $5535 under,2021,Good
2660,Chevrolet,2020 Chevrolet Corvette Stingray w/3LT,3087 ,5.0,622 ,93082,Great Deal | $7202 under,2020,Great
2661,BMW,2018 BMW M3 Base,48439 ,4.8,1438 ,58882,Great Deal | $8788 under,2018,Great
2662,RAM,2018 RAM 2500 Laramie,63261 ,Nan,9 ,65990,Fair Deal,2018,Fair
2663,Subaru,2020 Subaru Ascent Premium 7-Passenger,42174 ,4.9,332 ,28899,Great Deal | $3759 under,2020,Great
2664,Jeep,2020 Jeep Wrangler Unlimited Sport,36401 ,Nan,14 ,39995,Good Deal | $1046 under,2020,Good
2665,INFINITI,2021 INFINITI QX50 Luxe,11441 ,4.8,68 ,40244,Good Deal | $1219 under,2021,Good
2666,Porsche,2021 Porsche Cayenne S,12720 ,4.3,86 ,89591,Great Deal,2021,Great
2667,Toyota,2020 Toyota Sienna XLE Premium,13536 ,4.7,4196 ,44995,Good Deal | $149 under,2020,Good
2668,INFINITI,2020 INFINITI QX60 PURE,33484 ,4.8,3453 ,32988,Great Deal | $3762 under,2020,Great
2669,Volvo,2019 Volvo S60 T6 Momentum,26990 ,Nan,3 ,34000,Good Deal,2019,Good
2670,Chrysler,2020 Chrysler Pacifica Touring,49072 ,4.7,1543 ,34991,Fair Deal,2020,Fair
2671,Honda,2022 Honda Pilot Sport,1383 ,3.7,121 ,39714,Good Deal | $1252 under,2022,Good
2672,Volvo,2020 Volvo V90 Cross Country T6,27053 ,4.8,949 ,47590,Great Deal | $4748 under,2020,Great
2673,Dodge,2021 Dodge Challenger GT,9255 ,4.3,151 ,33995,Good Deal | $542 under,2021,Good
2674,Toyota,2022 Toyota Corolla Hatchback XSE,3643 ,3.6,639 ,30632,Good Deal,2022,Good
2675,BMW,2019 BMW X5 xDrive40i,31012 ,4.7,1780 ,48995,Great Deal | $7991 under,2019,Great
2676,BMW,2022 BMW X7 xDrive40i,15186 ,4.9,1268 ,75981,Great Deal,2022,Great
2677,Chevrolet,2020 Chevrolet Corvette Stingray w/3LT,11099 ,3.7,226 ,90000,Great Deal | $5799 under,2020,Great
2678,Ford,2019 Ford Expedition Limited,52791 ,4.9,1531 ,43999,Great Deal | $5047 under,2019,Great
2679,GMC,2021 GMC Sierra 1500 SLT,17363 ,4.4,2422 ,53995,Great Deal,2021,Great
2680,Cadillac,2018 Cadillac ATS 2.0L Turbo,36730 ,2.8,77 ,26977,Great Deal,2018,Great
2681,Ford,2017 Ford F-350 XL,15094 ,5.0,3882 ,46000,Fair Deal,2017,Fair
2682,Nissan,2021 Nissan Maxima Platinum,15227 ,4.1,663 ,39857,Fair Deal,2021,Fair
2683,RAM,2019 RAM 1500 Rebel,33775 ,4.9,2850 ,39998,Great Deal | $2777 under,2019,Great
2684,Cadillac,2020 Cadillac Escalade Premium Luxury,35183 ,3.8,127 ,61713,Great Deal | $8736 under,2020,Great
2685,Acura,2021 Acura RDX Technology Package,22855 ,3.7,437 ,41854,Good Deal | $1218 under,2021,Good
2686,Porsche,2022 Porsche 911 ,5650 ,4.1,254 ,224988,CPO Warrantied,2022,Unknown
2687,Porsche,2021 Porsche Cayenne Base,8243 ,4.3,86 ,73999,Great Deal | $8831 under,2021,Great
2688,Toyota,2020 Toyota Corolla SE,18682 ,4.9,357 ,24290,Good Deal,2020,Good
2689,GMC,2021 GMC Terrain SLT,30523 ,4.6,1495 ,36877,Good Deal,2021,Good
2690,Jeep,2022 Jeep Grand Cherokee Limited,2524 ,3.7,234 ,52995,Fair Deal,2022,Fair
2691,Nissan,2019 Nissan Titan SL,33590 ,4.7,649 ,35408,Great Deal | $5955 under,2019,Great
2692,Honda,2021 Honda Odyssey Elite,40393 ,Nan,Nan,45965,Good Deal,2021,Good
2693,Honda,2022 Honda Odyssey ,40938 ,Nan,382 ,40900,CPO Warrantied,2022,Unknown
2694,Nissan,2019 Nissan Sentra SV,15347 ,Nan,81 ,18888,Great Deal | $1419 under,2019,Great
2695,RAM,2021 RAM 1500 Big Horn/Lone Star,11556 ,4.3,1115 ,40000,Good Deal,2021,Good
2696,Ford,2022 Ford F-150 XL,15500 ,Nan,0 ,48900,CPO Warrantied,2022,Unknown
2697,Toyota,2017 Toyota RAV4 XLE,42811 ,2.3,89 ,27255,Good Deal | $1282 under,2017,Good
2698,Ford,2020 Ford Edge Titanium,63566 ,4.8,568 ,30980,Good Deal | $850 under,2020,Good
2699,Toyota,2021 Toyota 4Runner SR5,32626 ,4.8,280 ,36489,Great Deal | $3689 under,2021,Great
2700,Ford,2018 Ford F-250 Lariat,59498 ,4.7,261 ,52995,Great Deal | $5552 under,2018,Great
2701,BMW,2020 BMW 750 i xDrive,24371 ,4.7,1142 ,71995,Good Deal | $787 under,2020,Good
2702,Volkswagen,2022 Volkswagen Passat 2.0T Limited Edition,6141 ,4.6,951 ,27999,Good Deal | $1284 under,2022,Good
2703,Ford,2020 Ford Edge SE,7735 ,3.8,1144 ,35995,Fair Deal,2020,Fair
2704,Chevrolet,2022 Chevrolet Camaro LT1,2723 ,4.6,646 ,44699,Great Deal | $6617 under,2022,Great
2705,INFINITI,2022 INFINITI QX55 ESSENTIAL,19087 ,4.9,155 ,44422,Good Deal,2022,Good
2706,Ford,2020 Ford F-150 XLT,16800 ,4.7,2682 ,41991,Great Deal | $2475 under,2020,Great
2707,Nissan,2022 Nissan Armada Platinum,8975 ,4.2,867 ,59991,Good Deal | $904 under,2022,Good
2708,Toyota,2020 Toyota Tacoma TRD Off Road,35250 ,4.3,960 ,47424,Fair Deal,2020,Fair
2709,BMW,2021 BMW X7 xDrive40i,33124 ,4.9,289 ,66555,CPO Warrantied,2021,Unknown
2710,Subaru,2021 Subaru Ascent Premium 8-Passenger,24045 ,4.9,332 ,35159,Good Deal | $1512 under,2021,Good
2711,GMC,2022 GMC Sierra 1500 Limited Elevation,7062 ,4.0,1458 ,43500,Great Deal | $5646 under,2022,Great
2712,Chrysler,2018 Chrysler 300 Touring,56474 ,3.5,1155 ,23699,Good Deal,2018,Good
2713,Toyota,2020 Toyota Yaris Sedan LE,9226 ,4.2,2886 ,20447,Good Deal,2020,Good
2714,Ford,2021 Ford Bronco Sport Big Bend,14253 ,3.6,166 ,38900,Fair Deal,2021,Fair
2715,BMW,2020 BMW M760 i xDrive,15952 ,4.9,1268 ,103891,Good Deal | $3995 under,2020,Good
2716,Volvo,2020 Volvo XC90 T6 Inscription 7 Passenger,31916 ,3.1,289 ,49023,Good Deal | $1188 under,2020,Good
2717,Cadillac,2020 Cadillac XT6 Premium Luxury AWD,26407 ,Nan,33 ,46995,Great Deal | $3273 under,2020,Great
2718,Nissan,2022 Nissan Kicks S,17928 ,4.8,797 ,22691,Good Deal | $123 under,2022,Good
2719,Dodge,2020 Dodge Charger SXT,59256 ,4.4,6697 ,22900,CPO Warrantied,2020,Unknown
2720,Kia,2021 Kia K5 EX,23742 ,4.7,264 ,29611,Good Deal | $1186 under,2021,Good
2721,BMW,2021 BMW 530 i xDrive,6255 ,4.8,883 ,52488,Good Deal | $1340 under,2021,Good
2722,BMW,2021 BMW M440 i xDrive,11776 ,4.0,631 ,55900,Great Deal | $6290 under,2021,Great
2723,Mercedes-Benz,2017 Mercedes-Benz AMG GLE 63 S Coupe 4MATIC,61299 ,4.5,1313 ,61033,Great Deal,2017,Great
2724,Chevrolet,2022 Chevrolet Camaro LT1,14662 ,4.2,174 ,43695,Good Deal,2022,Good
2725,GMC,2019 GMC Canyon Denali,24704 ,4.5,506 ,37000,Great Deal | $4281 under,2019,Great
2726,Nissan,2021 Nissan Maxima SR,33259 ,4.8,348 ,37855,CPO Warrantied,2021,Unknown
2727,Kia,2021 Kia K5 GT-Line,19140 ,4.7,264 ,30911,Good Deal | $198 under,2021,Good
2728,Porsche,2022 Porsche 911 Turbo S,385 ,4.5,48 ,298900,Good Deal,2022,Good
2729,Toyota,2018 Toyota RAV4 LE,17965 ,4.3,960 ,30770,Fair Deal,2018,Fair
2730,Ford,2020 Ford F-150 XLT,24493 ,4.8,1332 ,45994,Good Deal,2020,Good
2731,BMW,2020 BMW X7 xDrive40i,14248 ,4.6,1508 ,69977,Great Deal,2020,Great
2732,Toyota,2021 Toyota Camry Hybrid SE,22109 ,4.6,4770 ,34326,CPO Warrantied,2021,Unknown
2733,Chevrolet,2022 Chevrolet Blazer 2LT,3751 ,3.5,843 ,38154,Good Deal | $797 under,2022,Good
2734,Cadillac,2021 Cadillac CT4 Premium Luxury,19915 ,4.9,108 ,37490,Great Deal | $4186 under,2021,Great
2735,Mercedes-Benz,2020 Mercedes-Benz GLE 580 AWD 4MATIC,21213 ,4.7,595 ,67881,CPO Warrantied,2020,Unknown
2736,Ford,2020 Ford Transit-150 XLT,62994 ,4.7,4448 ,50900,Good Deal,2020,Good
2737,Subaru,2020 Subaru WRX Premium,27835 ,4.9,6045 ,32000,Good Deal | $1094 under,2020,Good
2738,GMC,2020 GMC Acadia Denali,28404 ,4.6,262 ,41955,Good Deal | $2043 under,2020,Good
2739,Subaru,2020 Subaru Legacy Premium,31151 ,4.6,783 ,27934,Good Deal,2020,Good
2740,Mercedes-Benz,2022 Mercedes-Benz S-Class S 500 4MATIC,4658 ,4.6,901 ,119995,CPO Warrantied,2022,Unknown
2741,BMW,2019 BMW X6 M Base,34991 ,1.7,102 ,65995,Great Deal,2019,Great
2742,Honda,2019 Honda Passport ,6995 ,4.5,1403 ,31991,Great Deal | $3917 under,2019,Great
2743,Cadillac,2020 Cadillac CT4 Luxury,19830 ,3.8,291 ,33900,Great Deal | $5480 under,2020,Great
2744,Volvo,2021 Volvo XC90 T6 Momentum 7 Passenger,9571 ,Nan,3 ,59000,Good Deal | $1266 under,2021,Good
2745,GMC,2020 GMC Acadia Denali,61576 ,4.4,29 ,35232,Great Deal | $1711 under,2020,Great
2746,Toyota,2020 Toyota Highlander Hybrid Limited,30101 ,4.9,597 ,48424,Good Deal,2020,Good
2747,Toyota,2022 Toyota Tundra Hybrid Capstone,3000 ,4.0,416 ,82989,Great Deal | $5690 under,2022,Great
2748,Toyota,2023 Toyota Camry LE,103 ,4.9,2437 ,29995,CPO Warrantied,2023,Unknown
2749,Kia,2021 Kia K5 GT-Line,18898 ,4.9,1783 ,29762,Good Deal | $981 under,2021,Good
2750,Jeep,2022 Jeep Wrangler Unlimited Sport,1899 ,2.3,135 ,Not Priced,CPO Warrantied,2022,Unknown
2751,Toyota,2020 Toyota Tundra SR5,37840 ,4.9,2025 ,44900,Great Deal | $2437 under,2020,Great
2752,Toyota,2021 Toyota Highlander XSE,8410 ,4.2,433 ,45577,Great Deal | $2294 under,2021,Great
2753,Chevrolet,2022 Chevrolet Silverado 1500 Limited High Country,9317 ,2.6,73 ,63995,Good Deal | $2865 under,2022,Good
2754,Chevrolet,2019 Chevrolet Corvette Grand Sport,21951 ,4.7,874 ,66816,Good Deal,2019,Good
2755,Volvo,2019 Volvo XC90 T6 Momentum,42118 ,4.8,49 ,41988,Great Deal | $6572 under,2019,Great
2756,Subaru,2020 Subaru Outback Premium,37888 ,Nan,84 ,29900,Fair Deal,2020,Fair
2757,Subaru,2020 Subaru Outback Premium,21353 ,4.4,43 ,31995,Good Deal | $664 under,2020,Good
2758,GMC,2020 GMC Yukon XL SLE,45569 ,4.1,1264 ,41386,CPO Warrantied,2020,Unknown
2759,Chevrolet,2020 Chevrolet Traverse LT Cloth,30232 ,4.1,59 ,32188,Great Deal | $3708 under,2020,Great
2760,INFINITI,2021 INFINITI QX80 Luxe,24605 ,4.9,155 ,49799,Great Deal,2021,Great
2761,Cadillac,2019 Cadillac CT6 4.2L Twin Turbo Platinum,21879 ,2.8,77 ,68995,Great Deal,2019,Great
2762,BMW,2019 BMW 740 i xDrive,31876 ,4.7,686 ,45992,Great Deal,2019,Great
2763,Nissan,2019 Nissan Maxima 3.5 SR,30669 ,4.2,1050 ,33921,Good Deal,2019,Good
2764,Volvo,2020 Volvo XC90 T6 Inscription 6 Passenger,39323 ,5.0,67 ,52154,CPO Warrantied,2020,Unknown
2765,Porsche,2019 Porsche 911 Carrera 4S,3383 ,4.7,381 ,129950,CPO Warrantied,2019,Unknown
2766,Jeep,2021 Jeep Wrangler Unlimited Rubicon,17021 ,4.9,910 ,49680,Great Deal | $5354 under,2021,Great
2767,BMW,2019 BMW X5 xDrive40i,23485 ,4.5,363 ,46745,Great Deal,2019,Great
2768,Rolls-Royce,2018 Rolls-Royce Wraith Black Badge,9504 ,Nan,4 ,329950,Good Deal,2018,Good
2769,BMW,2019 BMW X7 xDrive50i,21498 ,4.4,398 ,69543,Great Deal,2019,Great
2770,Honda,2022 Honda Civic ,18827 ,4.9,208 ,32999,CPO Warrantied,2022,Unknown
2771,Porsche,2020 Porsche Macan Base,28797 ,4.3,86 ,48991,Great Deal,2020,Great
2772,INFINITI,2019 INFINITI QX60 Luxe,55899 ,4.7,1929 ,32899,Great Deal | $3658 under,2019,Great
2773,Cadillac,2019 Cadillac CT6 3.6L Premium Luxury,29209 ,2.2,138 ,45998,Great Deal | $3345 under,2019,Great
2774,Nissan,2021 Nissan Armada SL,7074 ,4.4,1378 ,50175,Great Deal | $2912 under,2021,Great
2775,Porsche,2022 Porsche Cayenne Base,3040 ,Nan,1 ,82974,Great Deal,2022,Great
2776,Volkswagen,2021 Volkswagen Jetta 1.4T S,21639 ,4.7,602 ,22992,Good Deal,2021,Good
2777,Toyota,2021 Toyota Venza XLE,4878 ,3.8,776 ,43800,Good Deal,2021,Good
2778,Acura,2022 Acura MDX Type S w/Advance Package,1654 ,4.9,948 ,71156,Good Deal,2022,Good
2779,Volvo,2021 Volvo V90 T5 R-Design,33386 ,4.9,2203 ,44900,CPO Warrantied,2021,Unknown
2780,INFINITI,2018 INFINITI Q60 3.0t LUXE,18957 ,4.8,274 ,39900,Good Deal,2018,Good
2781,MINI,2020 MINI Hardtop Cooper,28669 ,4.9,344 ,23999,Great Deal | $3193 under,2020,Great
2782,Honda,2020 Honda Insight EX,22673 ,Nan,Nan,27275,Fair Deal,2020,Fair
2783,Jeep,2022 Jeep Wagoneer Series III,19808 ,4.8,1382 ,71500,Good Deal,2022,Good
2784,Jeep,2022 Jeep Wagoneer Series II,9047 ,4.3,224 ,66699,Great Deal | $9616 under,2022,Great
2785,Chevrolet,2021 Chevrolet Camaro 2SS,7398 ,4.3,1584 ,46995,Great Deal,2021,Great
2786,INFINITI,2019 INFINITI QX80 LUXE,22214 ,1.9,45 ,42999,Great Deal,2019,Great
2787,Cadillac,2022 Cadillac XT5 Premium Luxury,10289 ,2.9,141 ,50000,Good Deal,2022,Good
2788,Porsche,2019 Porsche Cayenne Turbo,36237 ,4.7,243 ,102025,Great Deal,2019,Great
2789,GMC,2022 GMC Acadia AT4,11638 ,Nan,274 ,43409,Great Deal | $3659 under,2022,Great
2790,RAM,2022 RAM 1500 Big Horn,7444 ,4.8,69 ,54979,Good Deal | $2591 under,2022,Good
2791,RAM,2021 RAM 2500 Limited,20593 ,3.9,252 ,79695,Good Deal | $2759 under,2021,Good
2792,Toyota,2021 Toyota Venza Limited,16340 ,4.3,960 ,48149,Good Deal,2021,Good
2793,Kia,2021 Kia Forte GT,10083 ,4.6,2832 ,28050,Good Deal,2021,Good
2794,Acura,2021 Acura TLX Advance,19386 ,4.8,1216 ,41470,Good Deal,2021,Good
2795,Porsche,2013 Porsche 911 Turbo S,8538 ,4.9,758 ,144997,Fair Deal,2013,Fair
2796,BMW,2020 BMW 228 Gran Coupe i xDrive,12357 ,4.9,1268 ,37330,Great Deal | $7469 under,2020,Great
2797,Toyota,2021 Toyota Corolla Hatchback XSE,15038 ,4.9,1066 ,27715,CPO Warrantied,2021,Unknown
2798,Chevrolet,2021 Chevrolet Corvette Stingray w/3LT,2063 ,4.0,630 ,96998,Great Deal,2021,Great
2799,Porsche,2022 Porsche Taycan Base,6951 ,4.8,157 ,107494,Good Deal,2022,Good
2800,Ford,2021 Ford Bronco Sport BIG BEND,29836 ,4.5,627 ,34928,Good Deal,2021,Good
2801,INFINITI,2021 INFINITI QX80 PREMIUM SELECT,21602 ,4.9,155 ,57499,Great Deal,2021,Great
2802,Ford,2020 Ford Shelby GT500 Base,797 ,3.5,31 ,93591,Good Deal | $1715 under,2020,Good
2803,RAM,2021 RAM 1500 Limited,16751 ,4.7,513 ,58500,Great Deal | $5292 under,2021,Great
2804,Subaru,2021 Subaru Legacy Limited XT,19405 ,4.9,530 ,32998,Good Deal,2021,Good
2805,Volvo,2018 Volvo XC60 Inscription,16523 ,4.1,44 ,42995,Good Deal,2018,Good
2806,Porsche,2018 Porsche Panamera Base,13515 ,4.9,1765 ,75950,Great Deal | $6677 under,2018,Great
2807,GMC,2019 GMC Acadia SLE-2,36292 ,4.3,162 ,32900,Good Deal,2019,Good
2808,Cadillac,2022 Cadillac Escalade Premium Luxury,2467 ,4.7,734 ,110500,Good Deal | $4347 under,2022,Good
2809,Mercedes-Benz,2020 Mercedes-Benz GLS 450 Base 4MATIC,20311 ,3.2,308 ,71852,CPO Warrantied,2020,Unknown
2810,Chevrolet,2022 Chevrolet Tahoe RST,8318 ,4.9,4964 ,70000,Great Deal | $5671 under,2022,Great
2811,Ford,2019 Ford Flex SEL,36138 ,4.7,6611 ,30491,Good Deal | $871 under,2019,Good
2812,Jeep,2022 Jeep Wrangler Unlimited 4xe Rubicon,14999 ,4.6,2469 ,61375,Good Deal | $1291 under,2022,Good
2813,Honda,2020 Honda CR-V LX,31089 ,4.7,1106 ,27114,Great Deal | $2298 under,2020,Great
2814,Acura,2022 Acura RDX Technology Package,601 ,2.9,147 ,46722,Good Deal,2022,Good
2815,Ford,2021 Ford Explorer LIMITED,36268 ,3.8,473 ,35000,Great Deal | $5556 under,2021,Great
2816,Toyota,2021 Toyota Sequoia Nightshade,25022 ,4.9,2001 ,62959,Fair Deal,2021,Fair
2817,Mercedes-Benz,2020 Mercedes-Benz SL 450 Base,13975 ,4.4,369 ,79996,Good Deal,2020,Good
2818,Acura,2022 Acura MDX Base,777 ,3.0,585 ,47995,Great Deal | $5867 under,2022,Great
2819,Nissan,2022 Nissan Rogue S,17737 ,4.2,152 ,27900,Good Deal | $984 under,2022,Good
2820,Porsche,2020 Porsche Macan Base,30733 ,4.7,960 ,50990,Great Deal | $3977 under,2020,Great
2821,Toyota,2022 Toyota Tacoma TRD Off Road,1489 ,4.6,1522 ,43991,Good Deal,2022,Good
2822,Mercedes-Benz,2022 Mercedes-Benz GLB 250 Base 4MATIC,7770 ,4.3,290 ,44997,Good Deal | $878 under,2022,Good
2823,Aston Martin,2019 Aston Martin Vantage Coupe,11237 ,Nan,Nan,134950,CPO Warrantied,2019,Unknown
2824,Dodge,2021 Dodge Challenger R/T Scat Pack,19339 ,4.4,637 ,47777,Great Deal | $2691 under,2021,Great
2825,Toyota,2022 Toyota Avalon Touring,3460 ,3.1,440 ,45679,Good Deal | $119 under,2022,Good
2826,GMC,2021 GMC Sierra 3500 SLT,33762 ,4.8,713 ,72720,Fair Deal,2021,Fair
2827,GMC,2019 GMC Yukon XL Denali,68642 ,4.6,242 ,53176,Great Deal | $6822 under,2019,Great
2828,RAM,2021 RAM 1500 Laramie,16255 ,4.6,2742 ,45909,Great Deal | $4452 under,2021,Great
2829,BMW,2021 BMW M5 Base,28050 ,4.5,462 ,88900,CPO Warrantied,2021,Unknown
2830,Cadillac,2021 Cadillac XT5 Luxury,9470 ,4.7,1382 ,42987,Great Deal | $2432 under,2021,Great
2831,Nissan,2018 Nissan Armada SL,91376 ,4.7,1653 ,24984,Great Deal | $4040 under,2018,Great
2832,Ford,2022 Ford F-150 Lightning Platinum,2001 ,4.9,1295 ,126977,Fair Deal,2022,Fair
2833,Acura,2021 Acura TLX ,31017 ,4.9,2186 ,39828,Good Deal | $1394 under,2021,Good
2834,Toyota,2021 Toyota RAV4 Hybrid XSE,26261 ,2.4,442 ,42990,Good Deal | $1356 under,2021,Good
2835,Toyota,2018 Toyota Tundra SR5,63605 ,2.6,1288 ,38000,Good Deal | $1711 under,2018,Good
2836,Jeep,2022 Jeep Grand Wagoneer Series II,6982 ,Nan,10 ,92551,Good Deal | $621 under,2022,Good
2837,Toyota,2020 Toyota Highlander Hybrid Limited,23438 ,4.9,3334 ,49995,Good Deal,2020,Good
2838,BMW,2020 BMW 330 i xDrive,19568 ,4.6,1508 ,38977,Great Deal | $5850 under,2020,Great
2839,Acura,2022 Acura MDX Base,9237 ,4.4,340 ,47976,Great Deal | $2851 under,2022,Great
2840,BMW,2020 BMW X3 M ,33801 ,3.7,63 ,59986,Great Deal,2020,Great
2841,Nissan,2020 Nissan Murano SL,37218 ,4.3,268 ,34990,Great Deal | $1886 under,2020,Great
2842,Chevrolet,2020 Chevrolet Silverado 2500 High Country,46956 ,4.7,698 ,58224,Good Deal | $2155 under,2020,Good
2843,Porsche,2018 Porsche Panamera Sport Turismo 4S,20298 ,4.6,225 ,89775,Great Deal | $4553 under,2018,Great
2844,Porsche,2020 Porsche Panamera Sport Turismo GTS,12280 ,4.6,225 ,134775,Good Deal,2020,Good
2845,Buick,2021 Buick Envision Essence,23617 ,4.7,2053 ,32800,Great Deal | $5516 under,2021,Great
2846,Porsche,2020 Porsche Taycan 4S,7298 ,4.9,98 ,118997,Great Deal | $7189 under,2020,Great
2847,Ford,2019 Ford F-350 Lariat,66062 ,4.5,809 ,63668,Great Deal | $3944 under,2019,Great
2848,RAM,2021 RAM 1500 Limited,50873 ,4.6,362 ,50837,Great Deal | $9341 under,2021,Great
2849,Cadillac,2020 Cadillac XT6 Premium Luxury AWD,18595 ,4.7,734 ,50000,Good Deal | $2185 under,2020,Good
2850,BMW,2021 BMW X4 xDrive30i,13345 ,3.0,1586 ,49999,Great Deal | $5087 under,2021,Great
2851,Volkswagen,2021 Volkswagen Atlas 3.6 V6 SE w/ Technology,18128 ,4.6,4436 ,39885,Great Deal | $2211 under,2021,Great
2852,Nissan,2018 Nissan Titan XD SL,49220 ,4.9,43 ,39990,CPO Warrantied,2018,Unknown
2853,Acura,2022 Acura TLX A-Spec,1459 ,3.0,585 ,41490,Good Deal | $1147 under,2022,Good
2854,Kia,2022 Kia K5 GT-Line,5749 ,3.4,133 ,33900,CPO Warrantied,2022,Unknown
2855,Toyota,2019 Toyota RAV4 Hybrid Limited,48965 ,4.3,960 ,39223,Fair Deal,2019,Fair
2856,RAM,2022 RAM 1500 Laramie,105 ,4.4,1810 ,67669,CPO Warrantied,2022,Unknown
2857,Honda,2022 Honda Civic Si Base,5111 ,4.8,2921 ,35820,Good Deal,2022,Good
2858,Ford,2022 Ford Explorer Platinum,4517 ,4.7,4448 ,53889,Good Deal | $980 under,2022,Good
2859,Toyota,2021 Toyota Camry XLE,15494 ,4.9,4327 ,36997,Good Deal,2021,Good
2860,Kia,2021 Kia K5 LX,43800 ,2.7,36 ,25000,Good Deal | $727 under,2021,Good
2861,Ford,2022 Ford F-150 Lariat,4161 ,4.6,103 ,65255,Good Deal | $1444 under,2022,Good
2862,Porsche,2019 Porsche Panamera 4,29652 ,4.6,225 ,76775,Great Deal | $7286 under,2019,Great
2863,Nissan,2021 Nissan Frontier SV,590 ,4.2,1050 ,36951,Good Deal,2021,Good
2864,Toyota,2022 Toyota Prius LE,33672 ,3.1,393 ,28900,Good Deal,2022,Good
2865,Chevrolet,2020 Chevrolet Tahoe Premier,23532 ,3.8,186 ,62999,Good Deal | $2578 under,2020,Good
2866,Toyota,2021 Toyota Supra 3.0,11810 ,4.6,1243 ,56721,Good Deal | $2512 under,2021,Good
2867,Honda,2019 Honda Ridgeline ,37411 ,Nan,43 ,40990,CPO Warrantied,2019,Unknown
2868,Ford,2021 Ford Expedition Platinum,16393 ,3.3,285 ,69599,Great Deal | $4998 under,2021,Great
2869,Toyota,2020 Toyota 86 Base,15737 ,4.6,963 ,29977,Good Deal,2020,Good
