,Mileage,Rating,Rating-Count,Year,Price,Name,Status,model_details
382,44370,4.7,1413,2019,39074.0,BMW,Great,19 BMW 440 Gran Coupe i
383,11657,4.8,207,2022,55198.0,INFINITI,Fair, INFINITI QX60 SENSORY
384,10552,4.7,846,2021,40679.0,Toyota,Great,1 Toyota Venza LE
385,18744,3.7,656,2021,31800.0,Honda,Fair,1 Honda Clarity Plug-In Hybrid Base
386,52791,4.6,317,2021,29600.0,Toyota,Good,1 Toyota RAV4 XLE
387,4137,3.0,59,2022,39450.0,Volkswagen,Good, Volkswagen Arteon 2.0T SE R-Line
388,26193,4.5,843,2020,69933.0,BMW,Great, BMW 750 i xDrive
389,37053,4.9,850,2021,58500.0,Nissan,Good,1 Nissan Armada Platinum
390,3046,3.2,233,2021,109988.0,Mercedes-Benz,Unknown,1 Mercedes-Benz S-Class S 580 4MATIC
391,7275,4.6,2654,2022,79987.0,Ford,Good, Ford Expedition Timberline
392,16485,4.3,1074,2021,73981.0,Ford,Good,1 Ford Expedition Max Platinum
393,13457,4.3,433,2022,71964.0,Volvo,Good, Volvo XC90 Recharge Plug-In Hybrid T8 R-Design 7 Passenger
394,71237,4.7,1810,2018,48963.0,Ford,Good,18 Ford Expedition Platinum
395,2575,4.9,219,2021,29358.0,Acura,Great,1 Acura ILX Premium Package
396,8867,2.6,66,2022,49865.0,BMW,Great, BMW 430 Gran Coupe 430i
397,5608,3.1,525,2021,44975.0,Buick,Great,1 Buick Enclave Premium
398,12865,4.0,2482,2022,62891.0,Toyota,Fair, Toyota Sequoia TRD Sport
399,55649,4.8,2285,2019,36000.0,Chevrolet,Great,19 Chevrolet Blazer RS
400,37656,4.1,1296,2020,61988.0,Ford,Good, Ford Expedition Max King Ranch
401,12070,4.9,3516,2022,45977.0,BMW,Good, BMW 430 Gran Coupe i
402,32236,4.1,153,2019,47500.0,Cadillac,Great,19 Cadillac CT6 3.0 Twin Turbo Sport
403,20500,4.7,629,2021,119703.0,BMW,Fair,1 BMW M8 Gran Coupe Gran Coupe
404,48176,4.7,6585,2017,17991.0,Toyota,Unknown,17 Toyota Mirai Base
406,21618,4.7,1043,2021,76672.0,Porsche,Good,1 Porsche Macan GTS
407,66806,4.9,427,2020,38972.0,Dodge,Great, Dodge Durango R/T
408,34161,4.0,769,2020,48710.0,BMW,Great, BMW M340 i xDrive
409,5987,4.7,658,2020,52988.0,Toyota,Good, Toyota Supra 3
410,34070,4.1,59,2021,34261.0,Volvo,Great,1 Volvo S60 T5 Momentum
411,18640,4.8,719,2021,64306.0,BMW,Great,1 BMW X5 PHEV xDrive45e
412,22469,3.6,801,2022,122363.0,BMW,Unknown, BMW M8 Competition
413,8952,3.1,525,2022,86993.0,GMC,Good, GMC Yukon Denali
414,19395,4.8,1654,2022,50959.0,Acura,Good, Acura MDX Base
415,19430,4.3,1178,2019,36500.0,Volvo,Good,19 Volvo S60 T6 Inscription
416,3513,4.6,1385,2022,39323.0,Jeep,Unknown, Jeep Grand Cherokee Laredo
417,794,4.8,460,2022,74248.0,Chevrolet,Good, Chevrolet Silverado 2500 High Country
418,10444,4.5,562,2022,25300.0,Nissan,Good, Nissan Kicks SV
419,37672,3.5,233,2016,87990.0,Mercedes-Benz,Great,16 Mercedes-Benz Maybach S S 6
420,6807,4.7,2254,2021,46927.0,Dodge,Good,1 Dodge Challenger R/T Scat Pack
421,7763,4.7,658,2021,38488.0,Toyota,Good,1 Toyota Venza LE
422,8835,4.6,383,2022,49260.0,Volkswagen,Unknown, Volkswagen Atlas Cross Sport 3.6L V6 SEL R-Line
423,9952,4.7,381,2016,129950.0,Porsche,Great,16 Porsche 911 Targa 4S
424,23963,4.5,429,2013,88087.0,Porsche,Good,13 Porsche 911 Carrera S
425,20510,4.4,294,2019,43350.0,BMW,Fair,19 BMW X3 xDrive30i
427,9249,3.9,246,2022,35990.0,Chevrolet,Good, Chevrolet Equinox Premier
429,16887,4.7,343,2021,48980.0,Volvo,Good,1 Volvo S90 T6 Inscription
430,37021,3.6,279,2019,34903.0,INFINITI,Good,19 INFINITI Q70L 3.7 LUXE
431,11675,4.9,3516,2022,59977.0,BMW,Good, BMW M340 i xDrive
432,5945,4.6,6210,2022,72500.0,Chevrolet,Good, Chevrolet Tahoe Z71
433,9649,4.8,1841,2022,40995.0,Honda,Great, Honda Passport Elite
434,49621,4.1,10,2020,30134.0,GMC,Great, GMC Acadia SLT
435,7796,4.8,170,2022,31540.0,Volkswagen,Great, Volkswagen Tiguan 2.0T SE
436,92906,3.3,285,2018,35599.0,Ford,Great,18 Ford Expedition Max XLT
437,3869,4.5,17,2021,35911.0,INFINITI,Great,1 INFINITI Q50 3.0t LUXE
438,11150,4.6,722,2021,52500.0,Nissan,Good,1 Nissan Titan Platinum Reserve
439,6205,4.8,871,2022,74999.0,Jeep,Great, Jeep Wagoneer Series III
440,28190,5.0,2814,2022,54590.0,Toyota,Good, Toyota Sienna XSE 7 Passenger
441,49664,4.7,600,2019,26400.0,Dodge,Good,19 Dodge Charger SXT
442,2250,4.8,753,2019,26988.0,Chevrolet,Great,19 Chevrolet Camaro 
443,23391,4.8,70,2020,53442.0,BMW,Great, BMW X4 M40i
444,14877,4.6,645,2021,54990.0,Volvo,Good,1 Volvo XC40 Recharge Pure Electric P8
445,11070,4.2,532,2022,66306.0,Toyota,Great, Toyota Tundra Hybrid Limited
447,40845,4.9,1271,2018,86992.0,Porsche,Good,18 Porsche Panamera Sport Turismo 4S
448,44736,4.8,1792,2015,22900.0,INFINITI,Great,15 INFINITI QX50 Journey
449,4255,4.1,70,2022,32845.0,Subaru,Great, Subaru Crosstrek Sport
450,21209,4.2,9,2020,53487.0,BMW,Great, BMW X4 M40i
451,39489,4.8,3096,2021,33900.0,Toyota,Fair,1 Toyota Camry Hybrid SE
452,6717,4.0,828,2020,53400.0,Chevrolet,Good, Chevrolet Traverse Premier
453,10932,3.6,514,2022,31987.0,Kia,Good, Kia K5 GT-Line
454,1019,5.0,345,2022,148890.0,Porsche,Unknown, Porsche 718 Cayman GT4
455,21500,3.9,139,2019,73988.0,BMW,Great,19 BMW X6 M Base
458,31496,3.3,37,2020,37500.0,INFINITI,Fair, INFINITI QX60 Luxe
459,14651,4.6,3479,2019,28955.0,Volkswagen,Fair,19 Volkswagen Jetta GLI 2.0T 35th Anniversary Edition
460,5006,2.4,190,2022,31708.0,Kia,Good, Kia Niro LXS
461,7199,4.6,4640,2022,71995.0,Ford,Good, Ford Expedition Limited
462,11737,4.3,534,2022,42698.0,Nissan,Good, Nissan Pathfinder Platinum
463,29559,3.9,19,2021,31655.0,Chevrolet,Good,1 Chevrolet Trailblazer RS
464,43940,4.9,1119,2016,21837.0,Honda,Great,16 Honda HR-V EX
465,27727,4.9,273,2019,38695.0,Honda,Good,19 Honda Civic Type R Touring
466,16188,4.6,1385,2021,38750.0,Dodge,Great,1 Dodge Durango GT
467,5171,4.8,1896,2021,299900.0,Ferrari,Unknown,1 Ferrari Roma Base
468,29179,5.0,2814,2022,42858.0,BMW,Great, BMW X3 xDrive30i
469,41188,4.1,85,2019,29488.0,Subaru,Great,19 Subaru Outback 2.5i Limited
470,37675,4.4,1158,2022,33749.0,Subaru,Good, Subaru Forester Wilderness
471,9682,4.7,432,2022,49900.0,Chevrolet,Good, Chevrolet Traverse RS
472,6298,4.7,652,2022,37995.0,Cadillac,Great, Cadillac CT4 Luxury
473,10264,4.9,2842,2021,39809.0,Cadillac,Good,1 Cadillac CT4 Premium Luxury
474,4298,2.9,71,2022,27968.0,Volkswagen,Great, Volkswagen Taos 1.5T SE
475,31269,4.8,817,2019,56940.0,Porsche,Good,19 Porsche Macan S
476,3849,3.1,525,2022,85875.0,GMC,Good, GMC Yukon XL Denali
477,3376,3.9,1971,2022,73500.0,Jeep,Great, Jeep Wagoneer Series III
478,35335,4.0,65,2019,41477.0,Volvo,Great,19 Volvo XC90 T6 Momentum
479,2157,3.7,194,2022,37699.0,Volkswagen,Good, Volkswagen Tiguan 2.0T SEL R-Line
480,21700,4.8,6561,2021,38970.0,Honda,Unknown,1 Honda Pilot Touring 8-Passenger
481,1454,4.3,903,2022,39000.0,Toyota,Great, Toyota GR86 Premium
482,22868,4.5,486,2020,23998.0,Buick,Great, Buick Encore GX Select
483,28669,4.7,152,2020,70890.0,Porsche,Great, Porsche Cayenne Base
484,11032,4.9,3516,2022,59997.0,BMW,Good, BMW M340 i xDrive
485,14020,4.4,427,2019,43999.0,Dodge,Good,19 Dodge Charger Scat Pack
486,2879,4.4,761,2022,50899.0,Kia,Good, Kia EV6 Wind
487,17981,3.9,55,2020,43200.0,Acura,Good, Acura RDX Advance Package
490,43307,3.1,1207,2021,57000.0,Ford,Good,1 Ford F-350 XLT
491,2028,2.2,36,2022,38750.0,Jeep,Unknown, Jeep Grand Cherokee Laredo
492,3111,4.2,1363,2022,41691.0,Acura,Great, Acura RDX Base
493,2287,4.8,2674,2022,37966.0,Honda,Good, Honda Accord Hybrid Sport
495,59826,4.8,832,2017,23987.0,INFINITI,Great,17 INFINITI QX30 Sport
496,24325,3.9,55,2020,43201.0,Acura,Good, Acura RDX Advance Package
497,21892,4.5,1026,2020,54885.0,BMW,Good, BMW Z4 M40i
498,29877,3.2,1293,2016,39892.0,Toyota,Good,16 Toyota Tundra SR5
499,17882,4.9,2020,2022,39977.0,Kia,Good, Kia Carnival LXS
500,29017,4.8,1492,2021,44526.0,Toyota,Good,1 Toyota Tacoma TRD Sport
501,5613,4.8,1179,2021,45780.0,Jeep,Great,1 Jeep Grand Cherokee L Limited
502,28797,4.9,2352,2021,65981.0,Toyota,Good,1 Toyota Sequoia TRD Sport
503,47740,2.3,40,2018,20997.0,Kia,Great,18 Kia Niro LX
504,41260,4.6,317,2019,61440.0,Porsche,Great,19 Porsche Cayenne Base
506,23402,4.9,4786,2020,37998.0,Honda,Great, Honda Passport Touring
507,8798,2.6,369,2022,41167.0,Toyota,Great, Toyota Highlander XLE
508,12585,2.8,157,2020,35528.0,Kia,Unknown, Kia Stinger GT-Line
509,1159,3.8,515,2022,31496.0,Toyota,Good, Toyota Corolla Hatchback XSE
510,16396,4.2,746,2022,50754.0,Kia,Great, Kia Carnival SX Prestige
511,9152,4.8,597,2022,69994.0,Volvo,Great, Volvo XC90 Recharge Plug-In Hybrid INSCRIPTION
512,26977,5.0,160,2021,30890.0,Buick,Good,1 Buick Envision Preferred
513,3720,4.7,846,2022,42989.0,Toyota,Good, Toyota Avalon Touring
514,4621,4.7,536,2021,51155.0,Dodge,Good,1 Dodge Challenger R/T Scat Pack
515,1625,4.0,343,2022,36498.0,Nissan,Fair, Nissan Murano SV
516,49604,3.6,18,2018,28951.0,Toyota,Fair,18 Toyota Prius Prime Plus
518,22552,4.9,1467,2019,56998.0,Toyota,Good,19 Toyota Sequoia Platinum
519,38873,2.4,116,2019,74747.0,BMW,Great,19 BMW X7 xDrive50i
520,36817,4.5,843,2020,67589.0,BMW,Great, BMW 750 i xDrive
521,8735,4.8,1492,2022,43617.0,Toyota,Great, Toyota Highlander Hybrid LE
522,26356,4.8,639,2019,70988.0,BMW,Great,19 BMW M850 i xDrive
523,10443,4.9,6045,2022,40500.0,Subaru,Fair, Subaru Forester Wilderness
524,30455,3.8,405,2021,36638.0,Kia,Great,1 Kia Niro EV EX Premium
525,61688,4.7,2254,2021,49754.0,RAM,Great,1 RAM 2500 Big Horn
526,23726,2.7,73,2011,89900.0,Porsche,Good,11 Porsche 911 Carrera GTS
527,3252,4.9,890,2022,28995.0,Acura,Good, Acura ILX Base
529,14324,4.8,120,2017,58990.0,GMC,Good,17 GMC Sierra 2500 SLT
530,1016,4.5,854,2022,56990.0,Kia,Fair, Kia EV6 Wind
531,14248,4.8,26,2020,37490.0,Subaru,Good, Subaru WRX Limited
532,26829,5.0,297,2019,45990.0,Cadillac,Great,19 Cadillac CT6 3.6L Premium Luxury
533,3940,4.7,1187,2022,42581.0,Jeep,Unknown, Jeep Grand Cherokee WK Limited
534,22105,2.6,176,2021,37112.0,Jeep,Unknown,1 Jeep Gladiator Sport
535,20681,4.6,738,2020,37490.0,INFINITI,Great, INFINITI QX50 Luxe
537,7990,4.9,155,2022,38299.0,INFINITI,Great, INFINITI Q50 LUXE
539,12303,4.4,715,2022,60623.0,Kia,Good, Kia EV6 GT-Line
540,1399,3.9,169,2023,39674.0,Kia,Unknown,3 Kia Carnival LX Seat Package
541,9940,4.8,300,2021,67249.0,BMW,Great,1 BMW 740 i
543,72097,3.9,67,2017,15087.0,Nissan,Good,17 Nissan Sentra S
544,28483,4.9,626,2019,25422.0,Toyota,Great,19 Toyota C-HR XLE
545,40491,4.7,660,2020,42998.0,Cadillac,Great, Cadillac XT6 Sport AWD
546,7266,4.7,152,2018,239990.0,Porsche,Fair,18 Porsche 911 GT3
547,4098,4.5,48,2019,102500.0,Porsche,Unknown,19 Porsche 718 Cayman GTS
548,15514,3.1,159,2021,32772.0,Chevrolet,Good,1 Chevrolet Colorado LT
549,33973,2.7,184,2020,71990.0,BMW,Good, BMW 745e xDrive iPerformance
550,11709,4.8,2005,2021,71995.0,BMW,Fair,1 BMW 540 i xDrive
551,48775,4.0,156,2018,37511.0,BMW,Great,18 BMW 340 i xDrive
552,32957,4.6,1385,2019,33750.0,RAM,Great,19 RAM 1500 Classic Warlock
553,13196,4.8,1116,2020,45997.0,Cadillac,Good, Cadillac XT5 Premium Luxury
555,2922,4.7,4448,2022,41245.0,Ford,Good, Ford Explorer XLT
556,3986,5.0,3790,2022,43266.0,Acura,Good, Acura TLX A-Spec
558,32104,4.8,883,2019,54988.0,BMW,Great,19 BMW X6 xDrive50i
559,178,3.7,213,2022,81998.0,Toyota,Unknown, Toyota Tundra Hybrid Capstone
560,20257,4.3,971,2019,52497.0,Jeep,Good,19 Jeep Wrangler Unlimited Rubicon
561,16691,1.8,198,2020,83999.0,BMW,Great, BMW M850 Gran Coupe i xDrive
562,24227,4.2,62,2020,40849.0,BMW,Great, BMW X3 xDrive30i
563,33173,4.2,1639,2017,37999.0,Ford,Good,17 Ford Focus RS Base
564,39946,3.9,246,2020,44490.0,GMC,Good, GMC Yukon SLE
565,260,4.6,3888,2023,56250.0,Jeep,Unknown,3 Jeep Grand Cherokee L Limited
566,2391,4.0,277,2022,29800.0,Toyota,Good, Toyota Corolla Hatchback XSE
567,40528,4.8,546,2019,49995.0,BMW,Good,19 BMW X4 M40i
568,26557,4.4,1161,2019,48000.0,Ford,Great,19 Ford Expedition Max XLT
569,7764,4.6,1068,2022,65895.0,BMW,Great, BMW Z4 M40i
570,22678,4.8,274,2020,39900.0,INFINITI,Good, INFINITI QX50 ESSENTIAL
571,17887,3.9,246,2021,38990.0,Chevrolet,Great,1 Chevrolet Colorado Z71
572,7791,3.3,88,2018,65995.0,Alfa Romeo,Great,18 Alfa Romeo 4C Base
573,39092,4.0,459,2019,54488.0,Cadillac,Great,19 Cadillac Escalade Luxury
574,34910,4.7,877,2020,57550.0,Ford,Good, Ford Expedition XLT
575,29340,4.6,2697,2020,104995.0,BMW,Great, BMW X6 M Base
576,40728,4.9,1497,2018,38933.0,BMW,Great,18 BMW 530e xDrive iPerformance
577,33766,4.5,23,2019,59997.0,Ford,Good,19 Ford Expedition Max Platinum
578,57983,4.1,327,2019,21000.0,Kia,Great,19 Kia Sedona L
579,40973,2.9,233,2021,50000.0,Toyota,Unknown,1 Toyota Sequoia Limited
580,1949,4.8,421,2021,129994.0,Porsche,Good,1 Porsche Taycan 4S
581,3028,4.9,1275,2022,37800.0,Kia,Great, Kia Carnival LX
582,6217,4.8,1841,2022,41950.0,Honda,Good, Honda Passport TrailSport
583,410,3.3,173,2022,37500.0,Chevrolet,Fair, Chevrolet Bolt EUV Premier
584,45257,4.8,871,2020,30888.0,Jeep,Great, Jeep Wrangler Sport
585,11612,4.9,3804,2020,27991.0,Honda,Good, Honda HR-V EX
587,30000,4.2,220,2019,62795.0,Toyota,Good,19 Toyota Sequoia Platinum
588,29130,4.8,546,2019,39588.0,BMW,Good,19 BMW 530e iPerformance
589,21071,5.0,254,2020,55000.0,Ford,Unknown, Ford Expedition XLT
590,1449,4.4,72,2022,294898.0,Porsche,Good, Porsche 911 Turbo S
591,2385,4.4,72,2022,181898.0,Porsche,Unknown, Porsche 911 Targa 4
593,59197,4.5,129,2018,77990.0,Toyota,Good,18 Toyota Land Cruiser V8
594,25871,4.9,143,2021,51947.0,GMC,Good,1 GMC Sierra 1500 SLT
595,30626,2.3,89,2018,30568.0,Toyota,Good,18 Toyota Tacoma SR
596,24425,4.7,79,2021,29891.0,Kia,Fair,1 Kia Sportage S
597,2808,4.9,4093,2021,69977.0,Toyota,Good,1 Toyota Sequoia TRD Pro
598,41168,5.0,6,2020,36979.0,GMC,Good, GMC Acadia AT4
599,10644,4.8,169,2020,47695.0,Acura,Fair, Acura RLX Sport Hybrid Advance Package
600,41753,4.9,2025,2018,37500.0,Toyota,Good,18 Toyota Highlander Limited Platinum
601,3345,4.4,52,2021,359500.0,Rolls-Royce,Unknown,1 Rolls-Royce Ghost 
602,85112,2.5,24,2017,58998.0,Ford,Good,17 Ford F-250 King Ranch
603,57408,4.7,152,2018,39890.0,Porsche,Great,18 Porsche Cayenne 
604,55850,3.3,56,2018,36990.0,Toyota,Great,18 Toyota Tacoma TRD Pro
605,522,4.9,2241,2022,42654.0,Chrysler,Good, Chrysler Pacifica Touring-L
606,14534,4.6,582,2020,69995.0,Ford,Good, Ford Shelby GT350 Base
608,46913,4.7,1318,2021,38989.0,Volkswagen,Great,1 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology
609,3738,4.9,4094,2022,59994.0,Jeep,Good, Jeep Grand Cherokee L Overland
610,24514,3.2,146,2020,32995.0,INFINITI,Good, INFINITI QX50 Luxe
612,46143,4.8,526,2019,24995.0,Buick,Good,19 Buick LaCrosse Essence
613,19782,4.7,965,2019,30584.0,Volkswagen,Great,19 Volkswagen Arteon 2.0T SE
615,20382,3.8,366,2021,41999.0,RAM,Good,1 RAM 1500 Lone Star
616,30840,3.3,882,2022,37998.0,Nissan,Unknown, Nissan Pathfinder SL
617,2835,2.1,545,2023,36955.0,Kia,Unknown,3 Kia Sportage X-Pro Prestige
618,16514,4.8,1449,2022,37872.0,Nissan,Great, Nissan Maxima SR
619,712,5.0,576,2022,634000.0,Ferrari,Unknown, Ferrari 812 GTS Base
620,102,4.7,432,2022,19999.0,Chevrolet,Unknown, Chevrolet Spark ACTIV
621,21768,5.0,66,2020,27395.0,Acura,Great, Acura TLX FWD
622,42365,4.8,485,2020,33495.0,INFINITI,Great, INFINITI QX50 Luxe
624,19212,3.5,4225,2022,41976.0,Kia,Great, Kia Stinger GT1
625,2976,4.8,1786,2021,90955.0,BMW,Great,1 BMW X7 M50i
626,16470,4.8,2353,2021,38850.0,Cadillac,Good,1 Cadillac CT5 Premium Luxury AWD
627,15317,4.8,228,2019,42990.0,Volvo,Good,19 Volvo V90 T5 R-Design
628,17659,4.7,734,2020,43000.0,Cadillac,Great, Cadillac CT5 Sport AWD
629,7100,4.8,5310,2021,40500.0,Volkswagen,Great,1 Volkswagen Arteon 2.0T SEL Premium R-Line
630,36164,4.3,960,2019,38100.0,Toyota,Good,19 Toyota Highlander XLE
632,3846,4.7,695,2022,38500.0,Toyota,Fair, Toyota Tacoma SR5
633,2493,4.4,2577,2021,68999.0,Mercedes-Benz,Great,1 Mercedes-Benz CLS 450 Base
634,24231,4.4,1319,2021,69990.0,BMW,Unknown,1 BMW 750 i xDrive
635,1320,2.1,545,2022,39955.0,Kia,Unknown, Kia EV6 Light
636,12078,4.9,815,2021,50479.0,Volkswagen,Good,1 Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium
637,3446,4.9,438,2022,53955.0,Cadillac,Fair, Cadillac CT5 Sport AWD
638,7853,4.2,807,2021,60325.0,Ford,Good,1 Ford Mustang Mach-E Premium
639,4002,3.7,38,2022,41588.0,Volvo,Good, Volvo XC40 T5 AWD Momentum
640,23510,3.8,405,2022,42229.0,Kia,Great, Kia Carnival EX
641,9268,5.0,401,2018,88122.0,Porsche,Unknown,18 Porsche 718 Cayman GTS
642,39478,4.6,257,2019,29997.0,BMW,Great,19 BMW 430 Gran Coupe i
643,9092,4.7,660,2021,52698.0,Cadillac,Good,1 Cadillac XT6 Premium Luxury AWD
644,21119,4.7,660,2021,49998.0,Cadillac,Great,1 Cadillac XT6 Premium Luxury AWD
645,20677,3.6,759,2019,33903.0,Nissan,Good,19 Nissan Maxima 3.5 Platinum
646,21535,4.9,5252,2019,41995.0,Honda,Good,19 Honda Civic Type R Touring
647,73657,3.9,383,2019,43295.0,Ford,Good,19 Ford Transit-350 XLT
648,14673,4.8,2005,2021,49995.0,BMW,Good,1 BMW X4 xDrive30i
649,35966,4.0,783,2021,38991.0,Toyota,Great,1 Toyota Highlander Hybrid LE
651,9513,4.9,4094,2020,30994.0,Jeep,Good, Jeep Compass Altitude
652,1935,4.9,130,2021,144750.0,Porsche,Great,1 Porsche Panamera GTS
654,33279,4.6,2538,2019,29788.0,Nissan,Good,19 Nissan Maxima 3.5 SL
655,35450,4.7,975,2021,38499.0,GMC,Good,1 GMC Acadia SLE
656,106,4.8,1111,2022,83499.0,Chevrolet,Unknown, Chevrolet Tahoe High Country
657,17691,4.9,1959,2021,46990.0,Volkswagen,Good,1 Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium
658,13042,4.5,3897,2016,59500.0,Ford,Good,16 Ford Shelby GT350 Base
659,19372,4.8,1333,2022,36350.0,Volkswagen,Great, Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology
660,33144,4.9,39,2019,57623.0,GMC,Good,19 GMC Yukon Denali
661,27378,4.5,1670,2020,30477.0,Subaru,Great, Subaru BRZ Limited
663,54861,4.6,242,2018,22092.0,GMC,Good,18 GMC Terrain SLE
664,29381,4.1,439,2020,54500.0,BMW,Great, BMW X5 xDrive40i
665,4606,2.9,141,2023,59000.0,Cadillac,Unknown,3 Cadillac XT6 Premium Luxury FWD
666,527,4.0,343,2022,36998.0,Nissan,Fair, Nissan Murano SV
667,4188,4.7,513,2019,27250.0,Chrysler,Great,19 Chrysler 300 Touring
668,23301,4.8,2014,2019,37996.0,BMW,Great,19 BMW 440 Gran Coupe i
669,32915,4.3,246,2020,37899.0,Volvo,Great, Volvo V60 Cross Country T5
670,23396,3.7,1682,2018,30968.0,Volvo,Good,18 Volvo S60 Cross Country T5
671,39457,4.6,785,2021,51746.0,BMW,Great,1 BMW 540 i xDrive
672,54824,4.5,60,2021,36990.0,Jeep,Great,1 Jeep Grand Cherokee Limited
673,21752,4.8,1719,2022,51997.0,Kia,Great, Kia Carnival SX Prestige
674,2302,4.7,938,2022,35000.0,Volkswagen,Great, Volkswagen Atlas Cross Sport 2.0T SE
675,58830,4.8,720,2019,34799.0,Honda,Good,19 Honda Civic Type R Touring
676,21905,4.8,3111,2019,40995.0,Honda,Good,19 Honda Civic Type R Touring
677,52001,4.9,195,2019,50900.0,INFINITI,Good,19 INFINITI QX80 Luxe
678,22397,4.7,281,2021,46203.0,RAM,Good, RAM 1500 Big Horn
680,6496,4.5,627,2019,44298.0,Ford,Fair,19 Ford Mustang GT
682,8306,4.9,3340,2022,52560.0,Toyota,Good, Toyota Highlander Hybrid XLE
683,40607,4.6,1230,2018,55995.0,BMW,Good,18 BMW 650 i
685,2444,5.0,239,2023,34281.0,Acura,Unknown,3 Acura Integra A-Spec
686,22598,4.8,70,2020,49880.0,BMW,Good, BMW X3 M40i
688,12251,4.6,6820,2022,32941.0,Kia,Good, Kia K5 EX
689,2150,3.8,502,2022,52900.0,Dodge,Great, Dodge Charger Scat Pack
690,7589,4.8,1384,2022,35995.0,Chevrolet,Great, Chevrolet Colorado Z71
691,23418,4.8,3751,2022,75500.0,GMC,Great, GMC Yukon AT4
692,39503,2.5,156,2018,33875.0,Ford,Great,18 Ford Explorer XLT
693,13076,4.3,960,2022,44150.0,Toyota,Fair, Toyota Venza LE
694,15217,3.4,133,2022,31800.0,Kia,Unknown, Kia K5 GT-Line
695,18707,4.6,945,2021,29401.0,Toyota,Good,1 Toyota C-HR Limited
696,174,4.8,1896,2022,399900.0,Ferrari,Unknown, Ferrari Roma Base
697,17098,4.7,2462,2021,41323.0,Subaru,Good,1 Subaru Ascent Limited 8-Passenger
698,2928,4.7,517,2022,51893.0,Acura,Fair, Acura RDX Advance Package
699,5602,4.7,695,2022,36000.0,Toyota,Good, Toyota Tacoma SR
700,36155,4.9,406,2019,74682.0,Porsche,Great,19 Porsche Panamera 4
701,29413,5.0,1440,2020,68878.0,INFINITI,Fair, INFINITI QX80 Limited
702,2828,4.8,1240,2022,72871.0,BMW,Great, BMW M440 i
703,12924,1.7,94,2021,28890.0,Volkswagen,Unknown,1 Volkswagen Atlas Cross Sport 2.0T S
704,20822,4.6,425,2020,57599.0,Cadillac,Great, Cadillac CT6 Luxury
705,36701,1.8,117,2019,32991.0,INFINITI,Good,19 INFINITI Q50 3.0t LUXE
707,14547,4.6,583,2019,33500.0,INFINITI,Great,19 INFINITI Q50 3.0t Signature Edition
708,3267,4.7,1250,2021,44936.0,Ford,Good,1 Ford Mustang GT
709,19926,4.5,1637,2020,36500.0,Honda,Good, Honda Pilot EX-L
710,21474,4.8,883,2020,34988.0,BMW,Great, BMW X2 xDrive28i
711,4823,4.1,825,2020,102997.0,BMW,Unknown, BMW M760 i xDrive
712,24687,4.8,186,2020,47774.0,Acura,Great, Acura MDX 3.5L w/Advance Package
713,3782,2.3,310,2021,49173.0,GMC,Good,1 GMC Sierra 1500 SLT
714,21722,4.8,2345,2021,40489.0,Honda,Good,1 Honda Pilot EX-L
715,32079,4.8,199,2019,30899.0,INFINITI,Good,19 INFINITI Q50 3.0t LUXE
716,27354,4.7,111,2018,139995.0,Bentley,Good,18 Bentley Bentayga W12 Signature
717,49071,5.0,2814,2021,64899.0,Toyota,Good,1 Toyota Sequoia Platinum
718,13829,4.8,2781,2021,25495.0,Kia,Good,1 Kia Seltos S
719,26057,4.1,959,2019,80192.0,BMW,Great,19 BMW M5 Competition
720,9288,4.5,166,2022,109988.0,Cadillac,Great, Cadillac Escalade Sport
721,7114,4.0,50,2021,39643.0,Buick,Good,1 Buick Envision Essence
722,70114,4.5,1693,2020,28991.0,RAM,Great, RAM 1500 Classic SLT
723,2111,3.9,66,2022,58999.0,INFINITI,Great, INFINITI Q60 3.0t Red Sport 4
724,31918,2.8,157,2021,30785.0,Volkswagen,Fair,1 Volkswagen Jetta GLI 2.0T S
725,17440,4.6,2742,2021,38994.0,RAM,Great, RAM 1500 Big Horn
726,33451,4.8,832,2020,48987.0,INFINITI,Great, INFINITI QX80 Luxe
727,1399,4.9,510,2022,293449.0,Porsche,Great, Porsche 911 GT3
728,14144,4.8,2005,2021,63995.0,BMW,Good,1 BMW 540 i xDrive
731,6313,4.9,394,2021,122994.0,BMW,Good,1 BMW M8 Gran Coupe Gran Coupe
733,1435,4.1,1264,2022,86895.0,GMC,Great, GMC Yukon XL Denali
734,23189,4.8,1017,2021,44989.0,Cadillac,Good,1 Cadillac CT4 Sport
735,39572,4.8,1615,2021,37980.0,BMW,Fair,1 BMW X1 xDrive28i
736,14735,4.7,1043,2020,99997.0,BMW,Great, BMW M8 Base
737,40758,4.5,277,2017,23803.0,Buick,Great,17 Buick LaCrosse Essence
739,42253,4.0,334,2021,38995.0,Volkswagen,Great,1 Volkswagen Atlas 3.6 V6 SEL
740,65078,4.9,1838,2020,45000.0,Toyota,Unknown, Toyota Sequoia SR5
741,16286,1.9,83,2022,32962.0,Kia,Good, Kia K5 GT-Line
742,30030,4.6,1140,2020,33997.0,Toyota,Good, Toyota RAV4 Hybrid LE
