,Name,Vehicle_details,Mileage,Rating,Rating-Count,Price,Deal-Status,Year,Status
247,Volkswagen,2021 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,13905 ,4.7,966 ,38598,Great Deal | $2496 under,2021,Great
248,Honda,2022 Honda Pilot Black Edition,25885 ,Nan,Nan,49999,Good Deal,2022,Good
249,Subaru,2021 Subaru WRX STI Limited w/Lip,13000 ,3.8,301 ,47495,Fair Deal,2021,Fair
250,Porsche,2015 Porsche Macan S,26315 ,4.9,336 ,37989,Great Deal | $7769 under,2015,Great
251,Kia,2023 Kia Sportage LX,13866 ,4.9,1315 ,27000,Hot Car,2023,Unknown
252,Cadillac,2020 Cadillac XT6 Premium Luxury AWD,26111 ,Nan,0 ,51489,Great Deal | $2982 under,2020,Great
253,Kia,2023 Kia Sportage LX,13866 ,4.9,1315 ,27000,Hot Car,2023,Unknown
254,Ford,2020 Ford F-150 Platinum,44205 ,4.5,142 ,53193,Good Deal | $215 under,2020,Good
255,Chevrolet,2020 Chevrolet Traverse RS,68725 ,4.0,459 ,33788,Good Deal | $1362 under,2020,Good
256,Honda,2022 Honda CR-V EX-L,4340 ,Nan,14 ,36997,Good Deal | $496 under,2022,Good
257,Volvo,2018 Volvo V90 Cross Country T5,32169 ,2.8,102 ,40998,Good Deal,2018,Good
258,Volkswagen,2020 Volkswagen Golf GTI 2.0T S,12643 ,4.7,604 ,31993,Good Deal | $1366 under,2020,Good
259,Kia,2023 Kia Sportage SX,6539 ,2.8,92 ,36995,Hot Car,2023,Unknown
260,Rolls-Royce,2021 Rolls-Royce Cullinan Base,3826 ,Nan,5 ,419499,CPO Warrantied,2021,Unknown
261,BMW,2019 BMW 540 i xDrive,48145 ,4.9,120 ,38999,Great Deal | $6815 under,2019,Great
262,Nissan,2022 Nissan Frontier SV,3778 ,Nan,35 ,36977,Great Deal | $2638 under,2022,Great
263,Subaru,2022 Subaru Forester Limited,5355 ,4.9,156 ,36900,Good Deal,2022,Good
264,Toyota,2021 Toyota Venza XLE,8982 ,4.8,1493 ,41324,Good Deal | $278 under,2021,Good
265,Subaru,2022 Subaru WRX Base,2892 ,4.9,6057 ,32500,Great Deal | $4814 under,2022,Great
266,Porsche,2022 Porsche 718 Cayman ,5801 ,5.0,283 ,74990,Great Deal | $6944 under,2022,Great
267,Volvo,2019 Volvo S90 T5 Momentum,13566 ,3.7,1682 ,42962,Good Deal,2019,Good
268,Cadillac,2022 Cadillac XT6 Premium Luxury AWD,12614 ,3.1,1862 ,53208,Great Deal | $3231 under,2022,Great
269,GMC,2022 GMC Sierra 1500 Limited Denali,5973 ,2.7,130 ,62652,Great Deal | $4508 under,2022,Great
270,Honda,2020 Honda Passport EX-L,33743 ,4.9,5569 ,30974,Great Deal | $3992 under,2020,Great
271,Kia,2022 Kia EV6 Wind,1214 ,3.9,45 ,56000,Good Deal,2022,Good
272,Chevrolet,2022 Chevrolet Silverado 1500 RST,2312 ,2.2,158 ,65990,Fair Deal,2022,Fair
273,Porsche,2019 Porsche Panamera E-Hybrid 4,19285 ,4.3,86 ,86992,Great Deal | $6203 under,2019,Great
274,Chevrolet,2022 Chevrolet Silverado 1500 RST,2312 ,2.2,158 ,65990,Fair Deal,2022,Fair
275,Ford,2022 Ford Bronco Badlands,5776 ,3.9,689 ,60999,Good Deal | $494 under,2022,Good
276,Ford,2020 Ford Expedition Max Platinum,38584 ,3.5,525 ,65999,Good Deal,2020,Good
277,BMW,2018 BMW X1 sDrive28i,30053 ,4.1,959 ,27962,Great Deal,2018,Great
278,Volkswagen,2021 Volkswagen Golf GTI 2.0T SE,15715 ,3.7,246 ,34995,Good Deal | $880 under,2021,Good
279,INFINITI,2022 INFINITI QX80 PREMIUM SELECT,3357 ,4.9,527 ,72439,Good Deal | $2888 under,2022,Good
280,Chevrolet,2017 Chevrolet Volt LT,21869 ,3.2,452 ,27995,Fair Deal,2017,Fair
281,GMC,2021 GMC Canyon Elevation,16813 ,4.7,435 ,36718,Great Deal | $3066 under,2021,Great
282,BMW,2020 BMW X7 xDrive40i,31348 ,5.0,48 ,65490,Great Deal,2020,Great
283,RAM,2020 RAM 2500 Big Horn,42334 ,2.8,376 ,51107,Good Deal,2020,Good
284,Cadillac,2019 Cadillac XT4 Premium Luxury,34387 ,4.9,1504 ,35610,Good Deal | $1220 under,2019,Good
285,Volvo,2020 Volvo S60 Hybrid T8 Polestar,15705 ,4.9,481 ,57000,Good Deal,2020,Good
286,Kia,2022 Kia K5 GT-Line,8602 ,4.1,821 ,33991,Good Deal | $413 under,2022,Good
287,Cadillac,2018 Cadillac XT5 Platinum,28823 ,3.2,657 ,36998,Great Deal | $3750 under,2018,Great
288,Ford,2020 Ford Expedition Max Limited,44420 ,4.1,20 ,53714,Great Deal | $7778 under,2020,Great
289,INFINITI,2020 INFINITI QX60 Luxe,23934 ,4.6,162 ,38847,Great Deal | $4157 under,2020,Great
290,BMW,2019 BMW 440 Gran Coupe i xDrive,32825 ,4.8,2979 ,38408,Great Deal | $9532 under,2019,Great
291,Cadillac,2022 Cadillac XT6 Premium Luxury FWD,8290 ,4.7,257 ,54543,Great Deal | $5506 under,2022,Great
292,Volkswagen,2022 Volkswagen Taos 1.5T SEL,12523 ,Nan,111 ,32471,Good Deal,2022,Good
293,Jeep,2018 Jeep Wrangler Sport,25385 ,4.4,122 ,32882,Fair Deal,2018,Fair
294,BMW,2019 BMW 440 i,46687 ,4.6,3552 ,33771,Great Deal,2019,Great
295,Toyota,2019 Toyota Highlander LE,35865 ,4.7,1143 ,31998,Good Deal | $1248 under,2019,Good
296,Cadillac,2021 Cadillac XT5 Premium Luxury,11873 ,4.6,566 ,40699,Great Deal,2021,Great
297,BMW,2022 BMW M340 i,9567 ,4.1,439 ,56996,Great Deal,2022,Great
298,GMC,2022 GMC Acadia Denali,4161 ,4.6,308 ,44987,Great Deal,2022,Great
299,Ford,2019 Ford Expedition Limited,64772 ,4.8,882 ,49000,Great Deal | $4051 under,2019,Great
300,Nissan,2021 Nissan Armada SL,27725 ,Nan,62 ,50741,Good Deal | $635 under,2021,Good
301,Nissan,2022 Nissan Altima 2.5 SV,10139 ,1.8,117 ,24948,Great Deal | $2449 under,2022,Great
302,Ford,2021 Ford Expedition Platinum,23948 ,4.7,830 ,70398,Good Deal | $3336 under,2021,Good
303,Jeep,2021 Jeep Gladiator Sport S,26813 ,Nan,3 ,42989,Great Deal | $3949 under,2021,Great
304,Nissan,2022 Nissan Rogue SL,5554 ,3.4,38 ,37797,Good Deal,2022,Good
305,Honda,2019 Honda Ridgeline Black Edition,13886 ,4.5,460 ,37899,Good Deal | $1132 under,2019,Good
306,Dodge,2019 Dodge Durango GT,45020 ,2.3,461 ,32000,Good Deal,2019,Good
307,Chevrolet,2020 Chevrolet Silverado 1500 Custom,51747 ,4.7,292 ,30990,Great Deal | $5264 under,2020,Great
308,Toyota,2017 Toyota Avalon Limited,18713 ,4.6,645 ,29960,Good Deal | $774 under,2017,Good
309,Jeep,2022 Jeep Grand Cherokee Summit,16745 ,Nan,192 ,66302,Great Deal,2022,Great
310,Honda,2019 Honda Pilot EX-L w/Navigation/RES,35085 ,4.8,509 ,35490,Good Deal | $1707 under,2019,Good
311,Dodge,2021 Dodge Charger R/T,43850 ,4.6,209 ,Not Priced,Good Deal | $1633 under,2021,Good
312,Honda,2020 Honda HR-V EX,12163 ,3.4,54 ,27900,Good Deal | $403 under,2020,Good
313,Volkswagen,2017 Volkswagen CC 2.0T Sport,53327 ,4.8,5319 ,20000,Fair Deal,2017,Fair
314,Volvo,2020 Volvo XC90 Hybrid T8 Momentum 6 Passenger,31395 ,4.6,4441 ,55108,Great Deal,2020,Great
315,BMW,2020 BMW X4 M40i,13823 ,4.8,1616 ,59980,Fair Deal,2020,Fair
316,GMC,2022 GMC Yukon SLT,6775 ,Nan,3 ,77988,Good Deal | $3212 under,2022,Good
317,Rolls-Royce,2021 Rolls-Royce Cullinan ,4297 ,3.9,281 ,472990,CPO Warrantied,2021,Unknown
318,Dodge,2020 Dodge Durango GT,25694 ,4.5,60 ,37990,Good Deal,2020,Good
319,BMW,2021 BMW X4 M40i,33146 ,4.8,441 ,54440,Great Deal | $9743 under,2021,Great
320,RAM,2022 RAM 2500 Tradesman,8291 ,Nan,6 ,55798,Great Deal | $5751 under,2022,Great
321,Toyota,2021 Toyota Highlander XLE,30053 ,3.7,159 ,41998,Good Deal,2021,Good
322,Ford,2022 Ford Mustang Mach-E GT,947 ,4.8,1488 ,74936,Good Deal | $279 under,2022,Good
323,Porsche,2022 Porsche Taycan Base,732 ,4.9,407 ,111449,Good Deal | $3737 under,2022,Good
324,BMW,2022 BMW X6 xDrive40i,9314 ,4.4,398 ,76943,Good Deal,2022,Good
325,Jeep,2022 Jeep Wagoneer Series III,10210 ,4.6,182 ,75495,Great Deal | $6975 under,2022,Great
326,Acura,2022 Acura TLX Technology,9598 ,4.4,341 ,43678,Good Deal,2022,Good
327,Volvo,2020 Volvo XC90 T6 Momentum 6 Passenger,20132 ,4.9,2206 ,44000,Great Deal,2020,Great
328,Ford,2020 Ford F-150 XLT,26031 ,4.7,879 ,44990,Good Deal | $1502 under,2020,Good
329,BMW,2020 BMW M550 i xDrive,13765 ,4.4,294 ,64350,Great Deal | $7039 under,2020,Great
330,BMW,2020 BMW 740 i xDrive,12223 ,3.6,492 ,62898,Great Deal,2020,Great
331,Toyota,2021 Toyota Highlander Platinum,26613 ,4.8,1578 ,46000,Good Deal | $1991 under,2021,Good
332,Toyota,2021 Toyota Avalon XSE Nightshade,17350 ,4.8,796 ,41546,Good Deal,2021,Good
333,BMW,2020 BMW M550 i xDrive,32914 ,2.7,184 ,63990,Great Deal,2020,Great
334,Volvo,2020 Volvo S90 T6 R-Design,23829 ,4.3,433 ,44888,Good Deal | $717 under,2020,Good
335,BMW,2020 BMW M850 Gran Coupe i xDrive,33382 ,4.9,394 ,81200,Great Deal | $8549 under,2020,Great
336,Porsche,2020 Porsche Cayenne Base,28669 ,4.7,153 ,70890,Great Deal | $6748 under,2020,Great
337,Ford,2020 Ford Expedition XLT,17824 ,3.5,31 ,52592,Good Deal | $1569 under,2020,Good
338,Kia,2022 Kia Carnival SX Prestige,30937 ,3.5,204 ,52975,Good Deal,2022,Good
339,Cadillac,2019 Cadillac CT6-V 4.2L Blackwing Twin Turbo,20433 ,4.5,1294 ,82950,Great Deal,2019,Great
340,Cadillac,2021 Cadillac Escalade ESV Sport,23152 ,2.3,64 ,114999,Good Deal,2021,Good
341,Cadillac,2022 Cadillac CT4 Luxury,3399 ,4.1,57 ,34988,CPO Warrantied,2022,Unknown
342,Cadillac,2021 Cadillac Escalade ESV Premium Luxury Platinum,19445 ,2.3,64 ,114999,Good Deal,2021,Good
343,Toyota,2021 Toyota Highlander L,11962 ,4.5,2456 ,35867,Good Deal | $869 under,2021,Good
344,INFINITI,2022 INFINITI QX50 Luxe,9478 ,4.7,57 ,42000,Good Deal,2022,Good
345,GMC,2022 GMC Sierra 1500 Denali,1644 ,3.5,594 ,71986,Good Deal | $3000 under,2022,Good
346,Volkswagen,2019 Volkswagen Arteon 2.0T SEL,37740 ,4.7,1318 ,30506,Great Deal | $2383 under,2019,Great
347,GMC,2018 GMC Canyon SLE,64067 ,4.2,629 ,28500,Good Deal | $1247 under,2018,Good
348,Porsche,2020 Porsche Panamera E-Hybrid 4,16456 ,4.9,3038 ,98981,Great Deal,2020,Great
349,GMC,2021 GMC Canyon AT4 w/Leather,16500 ,4.6,108 ,38990,Great Deal | $4089 under,2021,Great
350,Chevrolet,2021 Chevrolet Traverse RS,19454 ,4.8,438 ,41995,Good Deal | $828 under,2021,Good
351,Volkswagen,2022 Volkswagen Atlas Cross Sport 2.0T SEL,4506 ,4.6,2412 ,44700,Good Deal | $1065 under,2022,Good
352,GMC,2019 GMC Canyon SLE,25701 ,4.9,171 ,35500,Good Deal | $699 under,2019,Good
353,Kia,2020 Kia Stinger GT-Line,42298 ,4.1,1534 ,29000,CPO Warrantied,2020,Unknown
354,Ford,2019 Ford Flex Limited,60124 ,2.7,173 ,24324,Great Deal | $1854 under,2019,Great
355,Volvo,2020 Volvo V60 Cross Country T5,43380 ,4.3,433 ,41900,Fair Deal,2020,Fair
356,Volvo,2021 Volvo XC40 T5 Momentum,12708 ,Nan,0 ,38800,Great Deal | $8903 under,2021,Great
357,Chrysler,2020 Chrysler Pacifica Touring-L,67747 ,4.5,60 ,26990,Great Deal | $4986 under,2020,Great
358,Jeep,2022 Jeep Grand Cherokee L Overland,5740 ,4.7,612 ,55500,Great Deal | $5779 under,2022,Great
359,Volkswagen,2020 Volkswagen Passat 2.0T R-Line,27811 ,4.7,966 ,25939,Fair Deal,2020,Fair
360,Acura,2019 Acura ILX Premium Package,33698 ,4.3,218 ,25567,Great Deal | $2638 under,2019,Great
361,Ford,2021 Ford Expedition XLT,35322 ,4.0,865 ,50000,Great Deal | $6400 under,2021,Great
362,Porsche,2022 Porsche Taycan Cross Turismo 4,10140 ,4.4,310 ,124995,Great Deal,2022,Great
363,Honda,2017 Honda Pilot EX-L,65958 ,4.9,1121 ,27599,Great Deal | $2040 under,2017,Great
364,BMW,2020 BMW 330 i,21978 ,4.8,600 ,34988,Good Deal | $981 under,2020,Good
365,Nissan,2022 Nissan Armada Platinum,2998 ,3.1,267 ,61996,Good Deal,2022,Good
366,Honda,2020 Honda Fit EX,8814 ,3.8,718 ,23681,Good Deal | $419 under,2020,Good
367,Porsche,2022 Porsche Taycan Cross Turismo 4,7864 ,5.0,283 ,129990,Good Deal,2022,Good
368,GMC,2021 GMC Canyon Elevation,39045 ,4.6,108 ,33990,Great Deal | $3783 under,2021,Great
369,BMW,2020 BMW 840 Gran Coupe i xDrive,22732 ,Nan,189 ,69990,Good Deal | $3144 under,2020,Good
370,BMW,2019 BMW 640 Gran Turismo i xDrive,26717 ,4.5,1225 ,43385,Great Deal | $5750 under,2019,Great
371,Volkswagen,2021 Volkswagen Golf GTI 2.0T S,6930 ,Nan,32 ,31899,Great Deal | $1757 under,2021,Great
372,Volkswagen,2022 Volkswagen Atlas Cross Sport 2.0T SE w/Technology,9043 ,3.7,397 ,39447,Good Deal | $1407 under,2022,Good
373,Kia,2022 Kia Carnival LXS,17882 ,4.9,2021 ,39677,Good Deal,2022,Good
374,Cadillac,2020 Cadillac Escalade Platinum,47575 ,4.9,280 ,67995,Great Deal | $5084 under,2020,Great
375,Volvo,2020 Volvo XC40 T4 Inscription,16112 ,4.9,479 ,38500,Great Deal | $5853 under,2020,Great
376,Toyota,2021 Toyota Camry SE,2272 ,3.6,115 ,30995,Fair Deal,2021,Fair
377,Volkswagen,2021 Volkswagen Atlas 3.6 V6 SE w/ Technology,20460 ,4.6,350 ,37791,Great Deal | $3057 under,2021,Great
378,Porsche,2022 Porsche Cayenne Base,1179 ,4.3,86 ,79992,Great Deal,2022,Great
379,Nissan,2021 Nissan Titan XD Platinum Reserve,4658 ,Nan,32 ,64300,Fair Deal,2021,Fair
380,Volvo,2020 Volvo S60 T5 Momentum,26601 ,4.6,466 ,33970,Good Deal,2020,Good
381,BMW,2019 BMW X3 sDrive30i,25449 ,4.6,846 ,38497,Good Deal,2019,Good
382,Toyota,2020 Toyota Corolla Hatchback XSE,43323 ,3.1,206 ,26900,Good Deal,2020,Good
383,Rolls-Royce,2020 Rolls-Royce Cullinan ,14228 ,Nan,Nan,409950,Good Deal,2020,Good
384,Subaru,2020 Subaru Legacy ,31394 ,4.9,156 ,30500,Good Deal,2020,Good
385,Nissan,2022 Nissan Frontier SV,3912 ,Nan,35 ,36977,Great Deal | $2170 under,2022,Great
386,Toyota,2019 Toyota Tacoma SR5,36748 ,4.9,1666 ,30679,Great Deal,2019,Great
387,Ford,2020 Ford F-150 XLT,22021 ,2.6,210 ,45990,Good Deal,2020,Good
388,Honda,2021 Honda Accord Sport 1.5T,34217 ,4.9,523 ,29650,Great Deal | $2219 under,2021,Great
389,Ford,2022 Ford Expedition Max Limited,4171 ,4.9,1190 ,73500,CPO Warrantied,2022,Unknown
390,BMW,2019 BMW i3 120Ah w/Range Extender,26071 ,4.4,73 ,33682,Good Deal | $1137 under,2019,Good
391,INFINITI,2019 INFINITI QX80 Luxe,42830 ,5.0,311 ,45903,Great Deal | $9524 under,2019,Great
392,Nissan,2021 Nissan Armada SL,41363 ,4.9,850 ,48700,Good Deal | $1826 under,2021,Good
393,GMC,2019 GMC Yukon Denali,53951 ,4.0,1458 ,50985,Great Deal | $6705 under,2019,Great
394,Volvo,2022 Volvo XC60 B5 Momentum,12392 ,3.7,1682 ,46962,Great Deal,2022,Great
395,Porsche,2018 Porsche Panamera 4S,28558 ,4.8,35 ,79991,Great Deal,2018,Great
396,Kia,2022 Kia Carnival SX,18496 ,4.5,854 ,51382,Great Deal | $3016 under,2022,Great
397,BMW,2019 BMW M850 i xDrive,23109 ,4.5,1027 ,69981,CPO Warrantied,2019,Unknown
398,Ford,2017 Ford Transit-350 XLT,38540 ,3.3,285 ,44509,Good Deal | $1957 under,2017,Good
399,Toyota,2020 Toyota Tundra Limited,17604 ,4.3,961 ,50997,Good Deal | $1972 under,2020,Good
400,BMW,2022 BMW X3 M AWD,10495 ,4.1,959 ,77462,Good Deal,2022,Good
401,INFINITI,2020 INFINITI Q60 3.0t LUXE,61725 ,4.6,583 ,30900,Hot Car,2020,Unknown
402,Kia,2021 Kia K5 LX,22165 ,4.6,870 ,21000,CPO Warrantied,2021,Unknown
403,Volvo,2020 Volvo XC90 T6 Momentum 7 Passenger,41826 ,4.9,2206 ,41900,Great Deal,2020,Great
404,Kia,2020 Kia Cadenza Limited,30585 ,4.6,1182 ,32003,Good Deal | $144 under,2020,Good
405,Volkswagen,2021 Volkswagen Arteon 2.0T SEL R-Line,21962 ,3.7,1712 ,34944,Good Deal | $570 under,2021,Good
406,RAM,2022 RAM 3500 Laramie,4689 ,4.7,661 ,76777,Good Deal | $2511 under,2022,Good
407,Volvo,2020 Volvo XC90 T5 Momentum,31275 ,4.9,835 ,47900,Great Deal | $6374 under,2020,Great
408,Honda,2017 Honda Pilot Elite,71088 ,4.7,393 ,31999,Good Deal,2017,Good
409,BMW,2019 BMW 440 i,53272 ,2.7,184 ,41990,Good Deal,2019,Good
410,BMW,2020 BMW X6 M50i,21903 ,4.8,3304 ,81995,CPO Warrantied,2020,Unknown
411,Ford,2020 Ford Expedition Max Limited,61549 ,4.0,502 ,52990,Good Deal | $1224 under,2020,Good
412,Subaru,2018 Subaru Crosstrek 2.0i Limited,45174 ,4.8,3412 ,28654,Good Deal,2018,Good
413,Volvo,2019 Volvo S90 T6 Inscription,18179 ,4.9,1608 ,43287,Good Deal,2019,Good
414,Nissan,2022 Nissan Murano SV,2313 ,2.5,33 ,36367,Good Deal,2022,Good
415,RAM,2021 RAM 1500 Classic Tradesman,6459 ,4.0,1525 ,41995,Fair Deal,2021,Fair
416,Cadillac,2022 Cadillac Escalade Sport Platinum,15411 ,3.5,431 ,115900,Great Deal | $6575 under,2022,Great
417,Acura,2022 Acura ILX Base,5181 ,3.8,579 ,27942,Great Deal | $1829 under,2022,Great
418,Cadillac,2021 Cadillac CT5 Premium Luxury AWD,4442 ,3.0,133 ,46000,Good Deal | $857 under,2021,Good
419,BMW,2019 BMW 540 i,13044 ,4.5,365 ,43995,Good Deal,2019,Good
420,Nissan,2022 Nissan Pathfinder Platinum,11737 ,4.3,534 ,42698,Good Deal,2022,Good
421,BMW,2019 BMW 540 i,28081 ,4.5,365 ,44745,Good Deal | $1729 under,2019,Good
422,Volvo,2022 Volvo S90 Recharge Plug-In Hybrid T8 Inscription,4886 ,4.9,1608 ,64998,Good Deal,2022,Good
423,Volvo,2022 Volvo XC60 Recharge Plug-In Hybrid T8 Inscription Expression Extended Range,1960 ,4.8,228 ,59490,Fair Deal,2022,Fair
424,Chevrolet,2022 Chevrolet Suburban Z71,9341 ,Nan,3 ,83421,Great Deal | $6023 under,2022,Great
425,Porsche,2019 Porsche 718 Cayman Base,32806 ,4.5,162 ,60995,Good Deal,2019,Good
426,Cadillac,2021 Cadillac Escalade Sport Platinum,19881 ,4.9,2255 ,106995,Great Deal,2021,Great
427,Nissan,2022 Nissan Pathfinder SL,30840 ,3.4,883 ,37998,CPO Warrantied,2022,Unknown
428,BMW,2019 BMW Z4 sDrive30i,5486 ,4.7,616 ,48999,Good Deal | $1040 under,2019,Good
429,Volvo,2019 Volvo V90 T5 Inscription,24493 ,Nan,75 ,45000,Fair Deal,2019,Fair
430,Rolls-Royce,2021 Rolls-Royce Cullinan ,527 ,Nan,17 ,415800,CPO Warrantied,2021,Unknown
431,GMC,2021 GMC Canyon Elevation,29745 ,4.9,790 ,34290,Good Deal,2021,Good
432,Volvo,2022 Volvo XC60 Recharge Plug-In Hybrid T8 R-Design Extended Range,2426 ,4.8,167 ,68700,Good Deal,2022,Good
433,RAM,2020 RAM 1500 Classic Tradesman,29939 ,4.2,1556 ,28995,Great Deal | $4006 under,2020,Great
434,Volkswagen,2021 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,15551 ,4.5,577 ,38800,Great Deal | $2463 under,2021,Great
435,Kia,2020 Kia Stinger GT-Line,26527 ,3.8,81 ,33704,Great Deal | $3396 under,2020,Great
436,Nissan,2022 Nissan Rogue SV,3395 ,4.8,923 ,30999,Good Deal | $807 under,2022,Good
437,Volvo,2022 Volvo XC90 Recharge Plug-In Hybrid T8 R-Design 7 Passenger,13457 ,4.3,433 ,71964,Good Deal,2022,Good
438,Toyota,2022 Toyota Tacoma SR5,2474 ,Nan,13 ,41995,Good Deal,2022,Good
439,Honda,2019 Honda Civic Type R Touring,11443 ,4.9,1145 ,41998,Good Deal | $608 under,2019,Good
440,Cadillac,2021 Cadillac XT5 Premium Luxury,35500 ,4.4,244 ,42434,Good Deal | $863 under,2021,Good
441,Chrysler,2020 Chrysler Pacifica Touring-L,71993 ,4.3,362 ,26999,Great Deal | $3777 under,2020,Great
442,Volkswagen,2022 Volkswagen Atlas 3.6L SE w/Technology,5741 ,3.5,121 ,42699,Good Deal | $271 under,2022,Good
443,INFINITI,2019 INFINITI Q70L 3.7X LUXE,16449 ,4.9,195 ,44000,Good Deal,2019,Good
444,BMW,2019 BMW X5 xDrive40i,29720 ,4.6,257 ,48999,Great Deal,2019,Great
445,Buick,2022 Buick Envision Essence,3942 ,Nan,18 ,37997,Fair Deal,2022,Fair
446,Honda,2021 Honda Passport EX-L,5174 ,4.9,2126 ,38395,Good Deal | $495 under,2021,Good
447,Cadillac,2019 Cadillac Escalade Standard,43754 ,3.1,24 ,51577,Great Deal,2019,Great
448,GMC,2021 GMC Yukon SLT,37352 ,Nan,12 ,66888,Great Deal | $3345 under,2021,Great
449,BMW,2019 BMW 330 i,29323 ,4.8,600 ,31988,Great Deal | $6966 under,2019,Great
450,BMW,2020 BMW 330 i,20351 ,4.8,600 ,34988,Great Deal | $6511 under,2020,Great
451,Volkswagen,2019 Volkswagen Atlas 3.6L SE w/Technology,22493 ,Nan,57 ,32865,Great Deal | $5181 under,2019,Great
452,BMW,2022 BMW 430 Gran Coupe i,12070 ,4.9,3522 ,45977,Good Deal | $1212 under,2022,Good
453,Kia,2021 Kia Telluride SX,20304 ,4.8,1839 ,52950,Good Deal | $2252 under,2021,Good
454,Chevrolet,2020 Chevrolet Colorado ZR2,20838 ,3.8,24 ,48795,Fair Deal,2020,Fair
455,Acura,2022 Acura TLX ,3298 ,Nan,10 ,42899,Good Deal,2022,Good
456,Mercedes-Benz,2021 Mercedes-Benz Maybach S 580 4MATIC,4286 ,4.4,1494 ,217576,CPO Warrantied,2021,Unknown
457,Cadillac,2020 Cadillac CT4 Premium Luxury,23912 ,4.1,235 ,39999,Good Deal | $785 under,2020,Good
458,Cadillac,2020 Cadillac CT5 Premium Luxury RWD,33886 ,4.9,2846 ,37413,Good Deal | $4423 under,2020,Good
459,Volkswagen,2021 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,17886 ,4.6,3493 ,36995,Great Deal | $4803 under,2021,Great
460,GMC,2022 GMC Yukon XL Denali,1435 ,4.1,1267 ,86895,Great Deal,2022,Great
461,Kia,2022 Kia Carnival LX,12974 ,3.5,204 ,37000,Great Deal | $2363 under,2022,Great
462,Porsche,2021 Porsche Cayenne S,12720 ,4.3,86 ,89591,Great Deal,2021,Great
463,RAM,2020 RAM 1500 Classic SLT,25459 ,4.3,2764 ,34988,Good Deal | $979 under,2020,Good
464,BMW,2022 BMW M8 Competition Gran Coupe,3245 ,4.7,728 ,127948,Great Deal,2022,Great
465,Toyota,2022 Toyota RAV4 Hybrid XLE,5272 ,4.2,532 ,38979,Good Deal | $694 under,2022,Good
466,Volkswagen,2022 Volkswagen Atlas 3.6 V6 SEL R-Line,6386 ,4.7,604 ,48991,Good Deal | $839 under,2022,Good
467,Toyota,2020 Toyota Highlander XLE,9306 ,3.1,966 ,41991,Good Deal | $877 under,2020,Good
468,Cadillac,2021 Cadillac Escalade Premium Luxury,40606 ,4.9,2255 ,89995,Great Deal | $7084 under,2021,Great
469,BMW,2020 BMW X1 xDrive28i,10855 ,4.2,62 ,36184,Good Deal | $432 under,2020,Good
470,BMW,2019 BMW X2 sDrive28i,28322 ,4.1,959 ,30462,Great Deal,2019,Great
471,Volvo,2021 Volvo S90 Recharge Plug-In Hybrid T8 Inscription,27948 ,4.9,1631 ,62998,Good Deal,2021,Good
472,Jeep,2022 Jeep Grand Cherokee L Limited,10870 ,4.7,367 ,50399,Good Deal | $1270 under,2022,Good
473,Dodge,2021 Dodge Challenger R/T Scat Pack,2769 ,4.7,308 ,53991,Good Deal | $1086 under,2021,Good
474,Cadillac,2020 Cadillac CT5 Sport AWD,12499 ,4.8,550 ,43631,Great Deal | $3463 under,2020,Great
475,INFINITI,2021 INFINITI Q50 3.0t SENSORY,12431 ,4.7,1929 ,42999,Great Deal,2021,Great
476,Jeep,2022 Jeep Grand Cherokee L Limited,16640 ,2.4,424 ,46995,Good Deal | $625 under,2022,Good
477,GMC,2017 GMC Sierra 3500 Denali,66222 ,Nan,28 ,62887,Good Deal | $1221 under,2017,Good
478,BMW,2020 BMW X6 M50i,41639 ,4.9,394 ,71914,Great Deal,2020,Great
479,BMW,2019 BMW M850 i xDrive,4682 ,4.8,544 ,86835,Fair Deal,2019,Fair
480,INFINITI,2020 INFINITI Q60 RED SPORT 400,43957 ,4.6,425 ,42995,Great Deal | $4549 under,2020,Great
481,Dodge,2020 Dodge Durango SXT,24577 ,2.6,176 ,33653,Good Deal | $613 under,2020,Good
482,Ford,2020 Ford Expedition Max Platinum,32205 ,Nan,373 ,65000,Good Deal,2020,Good
483,Volkswagen,2022 Volkswagen Taos 1.5T SEL,3279 ,4.5,517 ,33516,Fair Deal,2022,Fair
484,Kia,2022 Kia K5 EX,12251 ,4.6,6824 ,32941,Good Deal | $521 under,2022,Good
485,Nissan,2022 Nissan Armada SV,1460 ,4.7,1828 ,48690,CPO Warrantied,2022,Unknown
486,Porsche,2016 Porsche 911 Carrera GTS,13087 ,4.9,759 ,123991,Good Deal,2016,Good
487,Ford,2020 Ford F-350 XL,30624 ,4.4,1334 ,55431,Good Deal | $797 under,2020,Good
488,Toyota,2021 Toyota Sienna XSE 7 Passenger,35217 ,4.6,946 ,50406,Good Deal,2021,Good
489,INFINITI,2017 INFINITI Q70L 3.7X,61110 ,4.7,57 ,29000,Great Deal | $3723 under,2017,Great
490,Buick,2020 Buick Regal Sportback GS,42714 ,4.9,1086 ,32630,Good Deal,2020,Good
491,Porsche,2019 Porsche Panamera GTS,20605 ,4.9,1767 ,114950,Great Deal,2019,Great
492,Alfa Romeo,2018 Alfa Romeo 4C Base,7791 ,3.4,89 ,65995,Great Deal | $8979 under,2018,Great
